                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  6.379,                 7.0511,                 2.9268,                      0,                      0,                      0,                      0,                 6.5456,                 5.8023,                 2.8508,              1.667e-05,              1.667e-05,              1.667e-05
                      2,                 6.4412,                 6.8522,                 2.9324,                      0,                      0,                      0,                      0,                 6.5457,                 5.7996,                 2.8515,              4.968e-05,              4.968e-05,              4.968e-05
                      3,                 6.4646,                 7.3063,                 2.9309,                      0,                      0,                      0,                      0,                 6.5457,                 5.7996,                  2.852,              8.225e-05,              8.225e-05,              8.225e-05
                      4,                 6.4775,                  7.559,                 2.9294,                      0,                      0,                      0,                      0,                 6.5456,                 5.8001,                 2.8527,             0.00011438,             0.00011438,             0.00011438
                      5,                 6.3621,                 7.1414,                 2.9209,                      0,                      0,                      0,                      0,                 6.5464,                 5.8024,                 2.8536,             0.00014607,             0.00014607,             0.00014607
                      6,                  6.478,                 7.6843,                 2.9257,                      0,                      0,                      0,                      0,                 6.5482,                 5.8083,                 2.8535,             0.00017732,             0.00017732,             0.00017732
                      7,                 6.3437,                 6.6931,                 2.9027,                      0,                      0,                      0,                      0,                 6.5499,                 5.8129,                 2.8548,             0.00020813,             0.00020813,             0.00020813
                      8,                 6.1661,                 6.4208,                 2.8682,                      0,                      0,                      0,                      0,                  6.552,                 5.8217,                 2.8563,              0.0002385,              0.0002385,              0.0002385
                      9,                 6.1726,                  6.241,                 2.7984,                      0,                      0,                      0,                      0,                 6.5523,                 5.8295,                 2.8585,             0.00026843,             0.00026843,             0.00026843
                     10,                 5.8803,                 5.8118,                 2.8276,                      0,                      0,                      0,                      0,                 6.5552,                 5.8444,                 2.8613,             0.00029792,             0.00029792,             0.00029792
                     11,                 5.6729,                 5.8282,                 2.7488,                      0,                      0,                      0,                      0,                 6.5577,                 5.8566,                 2.8646,             0.00032697,             0.00032697,             0.00032697
                     12,                 5.3833,                 5.0416,                 2.6605,                      0,                      0,                      0,                      0,                 6.5613,                 5.8796,                 2.8699,             0.00035559,             0.00035559,             0.00035559
                     13,                  5.101,                 4.5653,                 2.6086,                      0,                      0,                      0,                      0,                 6.5661,                 5.9112,                 2.8762,             0.00038376,             0.00038376,             0.00038376
                     14,                 4.9056,                 4.5919,                 2.5037,                      0,                      0,                      0,                      0,                 6.5729,                   5.94,                 2.8847,             0.00041149,             0.00041149,             0.00041149
                     15,                 4.7949,                  4.255,                 2.4088,                      0,                      0,                      0,                      0,                 6.5804,                  5.976,                 2.8967,             0.00043878,             0.00043878,             0.00043878
                     16,                 4.6246,                 4.1073,                 2.3712,                      0,                      0,                      0,                      0,                 6.5925,                 6.0119,                 2.9131,             0.00046563,             0.00046563,             0.00046563
                     17,                 4.6281,                 4.1228,                 2.3453,                      0,                      0,                      0,                      0,                 6.6087,                 6.0269,                 2.9325,             0.00049204,             0.00049204,             0.00049204
                     18,                 4.3496,                 3.7435,                 2.2918,                      0,                      0,                      0,                      0,                  6.625,                 6.0832,                 2.9573,             0.00051801,             0.00051801,             0.00051801
                     19,                 4.4452,                 3.7103,                 2.1933,                      0,                      0,                      0,                      0,                 6.6427,                 6.1489,                 2.9851,             0.00054354,             0.00054354,             0.00054354
