                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.6304,                 433.35,                 1.9022,                      0,                      0,                      0,                      0,                0.57426,                 492.85,                0.39286,                  6e-05,                  6e-05,                  6e-05
                      2,                 3.8791,                 468.49,                 2.9024,                      0,                      0,                      0,                      0,                0.57426,                 492.85,                0.39306,             0.00013907,             0.00013907,             0.00013907
                      3,                 2.8811,                 479.88,                 2.0566,                      0,                      0,                      0,                      0,                0.57371,                 492.85,                0.39279,             0.00021709,             0.00021709,             0.00021709
                      4,                 4.5513,                 480.51,                 3.1829,                      0,                      0,                      0,                      0,                0.57543,                 492.85,                0.39375,             0.00029405,             0.00029405,             0.00029405
                      5,                 4.7052,                 376.65,                  3.246,                      0,                      0,                      0,                      0,                0.57552,                 492.85,                0.39255,             0.00036995,             0.00036995,             0.00036995
                      6,                 3.4731,                 369.96,                 2.3061,                      0,                      0,                      0,                      0,                 0.5926,                 484.95,                0.40307,             0.00044479,             0.00044479,             0.00044479
                      7,                 4.7775,                 175.32,                 2.9127,                      0,                      0,                      0,                      0,                0.56124,                 473.66,                0.38445,             0.00051857,             0.00051857,             0.00051857
                      8,                 4.7184,                 111.48,                 2.7096,                      0,                      0,                      0,                      0,                0.45186,                 454.18,                0.31619,             0.00059129,             0.00059129,             0.00059129
                      9,                 4.4144,                 28.908,                 2.2678,                      0,                      0,                      0,                      0,                0.37159,                 378.81,                0.26303,             0.00066296,             0.00066296,             0.00066296
                     10,                 3.5739,                 18.338,                 2.2755,                      0,                      0,                      0,                      0,                0.21936,                 196.89,                0.16287,             0.00073357,             0.00073357,             0.00073357
                     11,                 2.9772,                 11.863,                 1.8625,                      0,                      0,                      0,                      0,                0.12561,                  168.8,                0.10024,             0.00080312,             0.00080312,             0.00080312
                     12,                 3.0364,                 9.8714,                 1.5914,                      0,                      0,                      0,                      0,                0.05221,                 152.01,                0.04742,             0.00087161,             0.00087161,             0.00087161
                     13,                 2.9973,                 6.8139,                  1.402,                      0,                      0,                      0,                      0,                0.02542,                 169.51,                0.02676,             0.00093904,             0.00093904,             0.00093904
