                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.5959,                 312.06,                 3.3791,                      0,                      0,                      0,                      0,                0.84914,                  436.5,                0.48628,                  4e-05,                  4e-05,                  4e-05
                      2,                 7.0706,                 292.59,                 4.2102,                      0,                      0,                      0,                      0,                0.85032,                  436.5,                0.48719,              9.802e-05,              9.802e-05,              9.802e-05
                      3,                 7.0002,                 170.57,                 4.2011,                      0,                      0,                      0,                      0,                0.85029,                  436.5,                0.48736,             0.00015366,             0.00015366,             0.00015366
                      4,                 7.0227,                 231.84,                 4.2361,                      0,                      0,                      0,                      0,                0.84951,                  436.5,                0.48699,             0.00020693,             0.00020693,             0.00020693
                      5,                  7.045,                 228.26,                 4.2451,                      0,                      0,                      0,                      0,                0.84344,                  436.5,                 0.4836,             0.00025782,             0.00025782,             0.00025782
                      6,                 7.0694,                 336.63,                 4.1312,                      0,                      0,                      0,                      0,                0.84331,                  436.5,                0.48363,             0.00030634,             0.00030634,             0.00030634
                      7,                 7.0188,                 230.95,                 4.0984,                      0,                      0,                      0,                      0,                0.82753,                  436.5,                0.47497,             0.00035248,             0.00035248,             0.00035248
                      8,                 5.1275,                 196.87,                 2.8526,                      0,                      0,                      0,                      0,                0.80988,                  436.5,                0.46597,             0.00039624,             0.00039624,             0.00039624
                      9,                 6.9182,                 184.78,                 3.7017,                      0,                      0,                      0,                      0,                0.75265,                  426.5,                0.43542,             0.00043763,             0.00043763,             0.00043763
                     10,                 6.8142,                 83.033,                 3.6705,                      0,                      0,                      0,                      0,                 0.7054,                    418,                0.41156,             0.00047664,             0.00047664,             0.00047664
                     11,                 6.3772,                  46.06,                 3.0407,                      0,                      0,                      0,                      0,                0.63956,                    401,                0.37629,             0.00051328,             0.00051328,             0.00051328
                     12,                 5.5572,                 18.523,                 3.1361,                      0,                      0,                      0,                      0,                 0.6079,                  349.5,                0.35801,             0.00054754,             0.00054754,             0.00054754
                     13,                 4.9546,                  16.05,                 3.0136,                      0,                      0,                      0,                      0,                0.51862,                    335,                0.30855,             0.00057942,             0.00057942,             0.00057942
                     14,                  4.682,                 9.0302,                 2.6172,                      0,                      0,                      0,                      0,                 0.4334,                 189.25,                0.26118,             0.00060893,             0.00060893,             0.00060893
                     15,                 4.5384,                 7.8713,                 2.4291,                      0,                      0,                      0,                      0,                0.32272,                  171.5,                0.19984,             0.00063606,             0.00063606,             0.00063606
                     16,                 4.5332,                 6.9663,                 2.0849,                      0,                      0,                      0,                      0,                0.30971,                 141.75,                0.19289,             0.00066082,             0.00066082,             0.00066082
                     17,                 4.2043,                 6.8175,                 1.9606,                      0,                      0,                      0,                      0,                0.23156,                 145.25,                0.14916,              0.0006832,              0.0006832,              0.0006832
                     18,                 4.3293,                 6.0053,                 1.8837,                      0,                      0,                      0,                      0,                 0.1681,                 143.38,                0.11191,              0.0007032,              0.0007032,              0.0007032
