                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9343,                 479.38,                 2.8137,                      0,                      0,                      0,                      0,                0.57426,                 492.85,                0.39286,                  6e-05,                  6e-05,                  6e-05
                      2,                 3.6635,                 453.89,                 2.7296,                      0,                      0,                      0,                      0,                0.57426,                 492.85,                0.39306,             0.00013722,             0.00013722,             0.00013722
                      3,                 3.8234,                 330.89,                 2.7457,                      0,                      0,                      0,                      0,                0.57071,                 492.85,                0.39073,             0.00021127,             0.00021127,             0.00021127
                      4,                 3.4014,                 416.92,                 2.5059,                      0,                      0,                      0,                      0,                0.57071,                 492.85,                0.39095,             0.00028214,             0.00028214,             0.00028214
                      5,                 3.3236,                 364.98,                 2.3469,                      0,                      0,                      0,                      0,                0.55112,                 492.85,                0.37808,             0.00034984,             0.00034984,             0.00034984
                      6,                 4.2882,                 281.14,                 2.7863,                      0,                      0,                      0,                      0,                0.53183,                 481.56,                0.36657,             0.00041436,             0.00041436,             0.00041436
                      7,                 4.4811,                 204.03,                 2.8239,                      0,                      0,                      0,                      0,                0.48141,                 473.66,                0.33525,             0.00047571,             0.00047571,             0.00047571
                      8,                 4.5696,                 117.62,                 2.7486,                      0,                      0,                      0,                      0,                0.38814,                 452.49,                0.27622,             0.00053388,             0.00053388,             0.00053388
                      9,                 4.1954,                 74.858,                 2.4019,                      0,                      0,                      0,                      0,                0.28992,                 402.24,                0.21286,             0.00058888,             0.00058888,             0.00058888
                     10,                 3.5819,                 33.813,                 2.2874,                      0,                      0,                      0,                      0,                0.18713,                 374.58,                0.14297,             0.00064071,             0.00064071,             0.00064071
                     11,                 3.2406,                 15.615,                  2.004,                      0,                      0,                      0,                      0,                0.09408,                 212.41,                0.07707,             0.00068936,             0.00068936,             0.00068936
                     12,                 2.9664,                 11.208,                 1.8007,                      0,                      0,                      0,                      0,                 0.0598,                 206.34,                0.05173,             0.00073483,             0.00073483,             0.00073483
                     13,                 2.9666,                 8.1936,                 1.6465,                      0,                      0,                      0,                      0,                0.04032,                 201.54,                0.03695,             0.00077713,             0.00077713,             0.00077713
                     14,                 2.8127,                  6.424,                 1.5403,                      0,                      0,                      0,                      0,                0.02854,                 158.78,                 0.0269,             0.00081626,             0.00081626,             0.00081626
                     15,                 2.8203,                  5.755,                 1.4336,                      0,                      0,                      0,                      0,                0.03025,                 151.44,                0.02768,             0.00085221,             0.00085221,             0.00085221
                     16,                 2.7837,                  5.895,                 1.3308,                      0,                      0,                      0,                      0,                0.02915,                  151.3,                0.02758,             0.00088498,             0.00088498,             0.00088498
                     17,                 2.7483,                 4.9312,                 1.2343,                      0,                      0,                      0,                      0,                 0.0505,                 136.06,                0.04498,             0.00091458,             0.00091458,             0.00091458
                     18,                 2.7115,                 4.2604,                 1.2219,                      0,                      0,                      0,                      0,                0.07636,                 134.15,                 0.0645,             0.00094101,             0.00094101,             0.00094101
                     19,                 2.6252,                  3.752,                 1.2042,                      0,                      0,                      0,                      0,                0.10798,                 141.63,                0.08673,             0.00096426,             0.00096426,             0.00096426
                     20,                 2.5011,                  3.541,                 1.1702,                      0,                      0,                      0,                      0,                0.09989,                 136.55,                0.08064,             0.00098434,             0.00098434,             0.00098434
                     21,                 2.4249,                 3.3285,                 1.1784,                      0,                      0,                      0,                      0,                0.04295,                 127.24,                 0.0403,              0.0010012,              0.0010012,              0.0010012
                     22,                 2.2986,                 2.9941,                 1.1193,                      0,                      0,                      0,                      0,                0.03263,                 127.24,                0.03287,               0.001015,               0.001015,               0.001015
                     23,                 2.2147,                 2.7305,                 1.0849,                      0,                      0,                      0,                      0,                0.02137,                 126.95,                0.02456,              0.0010255,              0.0010255,              0.0010255
                     24,                  2.145,                 2.7399,                 1.0551,                      0,                      0,                      0,                      0,                0.05964,                 131.82,                0.05248,              0.0010329,              0.0010329,              0.0010329
                     25,                 2.1385,                 2.7037,                 1.0416,                      0,                      0,                      0,                      0,                0.50907,                 132.39,                0.30041,              0.0010371,              0.0010371,              0.0010371
                     26,                 2.0579,                 2.4523,                 1.0156,                      0,                      0,                      0,                      0,                 1.0831,                 116.93,                0.49729,              0.0010079,              0.0010079,              0.0010079
                     27,                 2.0593,                  2.493,                0.98663,                0.00011,                0.00518,                  6e-05,                  2e-05,                 2.6632,                 23.029,                 1.3927,             0.00096821,             0.00096821,             0.00096821
                     28,                 2.0397,                  2.299,                0.97795,                0.00059,                 0.0285,                0.00534,                0.00162,                 2.6867,                 9.6743,                 1.3143,             0.00092852,             0.00092852,             0.00092852
                     29,                 2.0038,                 2.2851,                0.95831,                 0.0007,                0.03368,                0.00544,                0.00113,                 2.5973,                 8.8809,                 1.2753,             0.00088884,             0.00088884,             0.00088884
                     30,                 1.9725,                 2.3688,                0.96829,                0.00163,                0.07513,                0.01277,                0.00339,                 2.4313,                 6.3068,                 1.2592,             0.00084915,             0.00084915,             0.00084915
                     31,                 1.9001,                  2.141,                0.93936,                0.55785,                0.01813,                0.05383,                 0.0113,                 2.3282,                 4.3465,                  1.182,             0.00080947,             0.00080947,             0.00080947
                     32,                 1.9004,                 2.0875,                0.93807,                0.55569,                0.00979,                0.04461,                0.01241,                 2.2381,                 4.2984,                 1.1634,             0.00076978,             0.00076978,             0.00076978
                     33,                  1.913,                 2.0981,                0.93974,                 0.7222,                0.04044,                0.08469,                0.02215,                 2.1483,                 3.7745,                 1.1217,              0.0007301,              0.0007301,              0.0007301
                     34,                 1.8769,                 2.1072,                 0.9313,                0.62438,                0.14767,                 0.1915,                 0.0499,                 2.0372,                 2.9481,                 1.0257,             0.00069041,             0.00069041,             0.00069041
                     35,                 1.8289,                  1.984,                0.91246,                0.57664,                 0.2228,                0.25236,                0.06733,                 1.9563,                 2.6802,                0.99392,             0.00065073,             0.00065073,             0.00065073
                     36,                 1.8028,                 1.9131,                 0.9155,                0.65915,                0.12953,                0.21541,                0.05876,                 1.9609,                 3.0147,                 1.0135,             0.00061105,             0.00061105,             0.00061105
                     37,                 1.8002,                 1.9737,                0.90864,                0.85615,                0.07711,                0.16919,                0.05209,                 1.9608,                 3.3516,                 1.0209,             0.00057136,             0.00057136,             0.00057136
                     38,                  1.804,                 1.9404,                0.90486,                0.53507,                0.29793,                0.31319,                0.09571,                   1.89,                 2.3407,                0.96234,             0.00053168,             0.00053168,             0.00053168
                     39,                 1.7928,                 1.9116,                0.91694,                0.62679,                0.31347,                0.34382,                0.09959,                 1.9293,                 2.3268,                0.96432,             0.00049199,             0.00049199,             0.00049199
                     40,                 1.8025,                 1.8731,                0.91411,                0.61818,                0.36269,                0.40624,                0.11879,                 1.8534,                 2.1654,                0.94326,             0.00045231,             0.00045231,             0.00045231
                     41,                  1.736,                 1.9739,                0.90511,                0.64569,                0.38601,                0.42006,                0.12224,                 1.8542,                 2.1319,                0.94271,             0.00041262,             0.00041262,             0.00041262
                     42,                 1.6877,                 1.8686,                0.90271,                 0.6353,                0.38811,                0.43256,                0.12875,                 1.8229,                 2.1543,                0.93812,             0.00037294,             0.00037294,             0.00037294
                     43,                 1.6853,                  1.871,                0.90244,                0.58503,                0.43005,                0.44422,                0.14018,                 1.7761,                 1.9996,                0.91802,             0.00033326,             0.00033326,             0.00033326
                     44,                 1.7252,                  1.895,                0.89983,                0.52482,                0.41775,                0.43002,                 0.1374,                 1.7595,                 1.9432,                0.90978,             0.00029357,             0.00029357,             0.00029357
                     45,                   1.69,                  1.979,                  0.905,                0.55788,                0.44041,                0.44354,                 0.1383,                 1.7552,                 1.9488,                0.91399,             0.00025389,             0.00025389,             0.00025389
                     46,                 1.6828,                 1.8378,                0.88248,                0.59785,                0.44676,                0.49857,                0.15234,                  1.716,                 1.8762,                0.90318,              0.0002142,              0.0002142,              0.0002142
                     47,                 1.6465,                 1.7918,                0.89954,                0.63717,                0.49223,                0.53275,                0.16702,                 1.6732,                 1.7621,                  0.888,             0.00017452,             0.00017452,             0.00017452
                     48,                 1.6579,                 1.7789,                0.88675,                0.67256,                0.48964,                 0.5423,                0.17075,                 1.6713,                 1.7082,                0.88248,             0.00013483,             0.00013483,             0.00013483
                     49,                 1.6604,                 1.8406,                0.89188,                0.60017,                0.51036,                0.53664,                0.17082,                 1.6715,                 1.6762,                0.88149,             9.5149e-05,             9.5149e-05,             9.5149e-05
                     50,                 1.6706,                 1.7661,                0.89166,                0.59522,                0.52073,                0.54639,                0.17302,                  1.669,                 1.6536,                0.88108,             5.5464e-05,             5.5464e-05,             5.5464e-05
