                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2281,                0.76264,                 0.9096,                0.88496,                0.72344,                0.78949,                0.45868,                 1.1757,                 0.8242,                0.91659,             0.00096215,             0.00096215,             0.00096215
                     36,                 1.2454,                0.77539,                0.90979,                0.80599,                 0.7012,                0.76139,                0.45204,                 1.1638,                0.79939,                0.91504,               0.000948,               0.000948,               0.000948
                     37,                 1.2727,                0.80201,                0.90933,                 0.8388,                0.65747,                 0.7628,                0.46271,                 1.1596,                0.84621,                 0.9147,             0.00093385,             0.00093385,             0.00093385
                     38,                 1.2932,                0.76173,                 0.9128,                 0.8765,                0.70309,                0.74461,                0.44502,                 1.2126,                0.78413,                0.92507,              0.0009197,              0.0009197,              0.0009197
                     39,                 1.2014,                0.75189,                0.90053,                0.78403,                0.71703,                0.73199,                0.44988,                 1.2544,                0.77271,                0.93117,             0.00090556,             0.00090556,             0.00090556
                     40,                 1.2824,                0.76703,                0.90632,                0.86167,                0.72307,                0.78186,                0.47689,                 1.1957,                0.74424,                0.91817,             0.00089141,             0.00089141,             0.00089141
                     41,                 1.1102,                0.81707,                0.85174,                0.92226,                0.72404,                0.79369,                0.48758,                 1.1946,                0.79784,                 0.9168,             0.00087726,             0.00087726,             0.00087726
                     42,                 1.1464,                0.70784,                0.89598,                0.82531,                0.75942,                0.77145,                0.46809,                  1.281,                0.76773,                0.91911,             0.00086312,             0.00086312,             0.00086312
                     43,                 1.2052,                0.73146,                0.90507,                0.88189,                0.75402,                 0.7655,                 0.4794,                 1.1399,                0.78692,                0.91007,             0.00084897,             0.00084897,             0.00084897
                     44,                 1.1878,                0.74593,                0.90918,                0.79731,                0.74812,                0.76814,                0.46171,                 1.1888,                0.76034,                0.90816,             0.00083482,             0.00083482,             0.00083482
                     45,                 1.1996,                0.73629,                  0.899,                0.85039,                  0.755,                0.79014,                0.45898,                 1.1527,                0.78811,                0.91636,             0.00082067,             0.00082067,             0.00082067
                     46,                 1.2111,                 0.7353,                0.88316,                0.81251,                0.78066,                0.78015,                0.45205,                 1.2094,                0.78843,                0.92179,             0.00080653,             0.00080653,             0.00080653
                     47,                 1.2641,                0.73847,                0.89527,                0.76743,                0.78718,                0.78356,                 0.4681,                 1.1955,                0.75131,                0.92478,             0.00079238,             0.00079238,             0.00079238
                     48,                  1.198,                0.71704,                0.89111,                0.86448,                0.70065,                0.79307,                0.44799,                 1.1316,                 0.7378,                0.91845,             0.00077823,             0.00077823,             0.00077823
                     49,                 1.2331,                0.71211,                0.89718,                0.85921,                0.71959,                0.78635,                0.45579,                 1.1891,                0.71305,                0.92838,             0.00076409,             0.00076409,             0.00076409
                     50,                 1.1589,                0.70159,                0.87792,                0.81786,                0.72528,                0.78063,                0.44693,                 1.0968,                 0.6986,                0.91532,             0.00074994,             0.00074994,             0.00074994
                     51,                 1.2273,                0.75566,                0.89724,                0.87172,                0.68302,                0.79183,                0.45085,                 1.1462,                0.70956,                 0.9216,             0.00073579,             0.00073579,             0.00073579
                     52,                 1.2275,                0.77519,                0.85906,                0.90583,                0.68861,                0.79983,                0.46787,                   1.12,                0.73558,                 0.9187,             0.00072164,             0.00072164,             0.00072164
                     53,                 1.1649,                0.69214,                0.88993,                0.76299,                0.75214,                 0.7788,                0.48548,                 1.1143,                0.70206,                0.91059,              0.0007075,              0.0007075,              0.0007075
                     54,                 1.1663,                0.69359,                0.89062,                0.78921,                 0.7791,                0.79299,                0.48808,                 1.1506,                0.68454,                0.91002,             0.00069335,             0.00069335,             0.00069335
                     55,                 1.1762,                0.69475,                0.89065,                0.89339,                0.73653,                0.79673,                0.50298,                 1.1339,                0.66999,                0.90634,              0.0006792,              0.0006792,              0.0006792
                     56,                 1.1746,                0.68355,                0.88102,                0.94932,                0.69808,                0.80196,                0.49135,                 1.0596,                0.65966,                0.90246,             0.00066506,             0.00066506,             0.00066506
                     57,                 1.1387,                0.69708,                0.90216,                0.94799,                0.68907,                0.79119,                0.48069,                 1.0479,                0.67378,                0.90006,             0.00065091,             0.00065091,             0.00065091
                     58,                 1.0741,                0.69291,                 0.8272,                0.84563,                0.76216,                0.80056,                0.48135,                 1.1262,                0.72625,                0.90913,             0.00063676,             0.00063676,             0.00063676
                     59,                  1.185,                0.69667,                0.89652,                0.92339,                0.72571,                0.76803,                0.45977,                 1.1454,                 0.6899,                0.90812,             0.00062262,             0.00062262,             0.00062262
                     60,                 1.1265,                0.66644,                0.88741,                0.92169,                0.75211,                0.79151,                0.47304,                 1.1992,                0.67404,                 0.9241,             0.00060847,             0.00060847,             0.00060847
                     61,                 1.0932,                0.65391,                0.88355,                0.89582,                0.73219,                0.78955,                0.48146,                 1.1198,                0.66237,                0.90696,             0.00059432,             0.00059432,             0.00059432
                     62,                 1.0942,                0.67193,                 0.8841,                0.83689,                0.73567,                0.79859,                0.48362,                 1.1785,                0.65833,                 0.9161,             0.00058017,             0.00058017,             0.00058017
                     63,                  1.141,                0.66431,                0.87335,                0.94292,                0.72489,                0.79883,                0.49613,                 1.0968,                0.66559,                0.91163,             0.00056603,             0.00056603,             0.00056603
                     64,                 1.1129,                0.67855,                 0.8855,                0.94263,                0.71511,                 0.8078,                0.50431,                 1.0857,                0.67293,                0.91002,             0.00055188,             0.00055188,             0.00055188
                     65,                 1.0752,                0.64799,                 0.8659,                0.91023,                0.72316,                0.80512,                0.50559,                 1.0575,                 0.6497,                 0.9102,             0.00053773,             0.00053773,             0.00053773
                     66,                 1.0982,                0.65531,                0.88281,                 0.8663,                0.71559,                0.80581,                0.50255,                 1.0555,                0.66385,                0.90336,             0.00052359,             0.00052359,             0.00052359
                     67,                 1.1061,                0.67852,                0.88073,                0.83654,                0.73458,                0.78815,                0.52174,                 1.1217,                0.65177,                0.91403,             0.00050944,             0.00050944,             0.00050944
                     68,                 1.0745,                0.63769,                0.87513,                0.94346,                0.71055,                0.78776,                0.52236,                 1.0021,                0.64827,                0.89971,             0.00049529,             0.00049529,             0.00049529
