                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 5.8345,                  10.27,                  4.199,                      0,                      0,                      0,                      0,                 6.4834,                 8.2151,                 4.1595,                      0,                      0,                      0
                      2,                 5.9769,                 8.7197,                 4.2232,                      0,                      0,                      0,                      0,                 6.4833,                 8.2153,                 4.1603,             1.4007e-05,             1.4007e-05,             1.4007e-05
                      3,                 6.0788,                 10.714,                 4.2299,                      0,                      0,                      0,                      0,                 6.4834,                 8.2151,                 4.1607,             2.7448e-05,             2.7448e-05,             2.7448e-05
                      4,                 6.5361,                 11.616,                 4.2457,                      0,                      0,                      0,                      0,                 6.4831,                 8.2196,                 4.1616,             4.0324e-05,             4.0324e-05,             4.0324e-05
                      5,                 6.2257,                  12.12,                 4.2162,                      0,                      0,                      0,                      0,                 6.4831,                 8.2147,                 4.1622,             5.2633e-05,             5.2633e-05,             5.2633e-05
                      6,                 6.3115,                 10.778,                 4.2348,                      0,                      0,                      0,                      0,                 6.4835,                 8.2145,                 4.1629,             6.4376e-05,             6.4376e-05,             6.4376e-05
                      7,                 6.3608,                 10.446,                 4.2314,                      0,                      0,                      0,                      0,                 6.4829,                 8.2198,                 4.1636,             7.5554e-05,             7.5554e-05,             7.5554e-05
                      8,                 6.1887,                 11.938,                 4.2097,                      0,                      0,                      0,                      0,                 6.4829,                 8.2198,                 4.1641,             8.6166e-05,             8.6166e-05,             8.6166e-05
                      9,                 6.0493,                 9.0805,                 4.2268,                      0,                      0,                      0,                      0,                 6.4826,                 8.2197,                 4.1644,             9.6212e-05,             9.6212e-05,             9.6212e-05
                     10,                 6.1357,                 10.439,                 4.1985,                      0,                      0,                      0,                      0,                 6.4826,                 8.2197,                 4.1652,             0.00010569,             0.00010569,             0.00010569
                     11,                 6.2864,                 10.705,                 4.1871,                      0,                      0,                      0,                      0,                 6.4829,                 8.2198,                 4.1642,             0.00011461,             0.00011461,             0.00011461
                     12,                 6.2988,                 9.6622,                 4.1639,                      0,                      0,                      0,                      0,                 6.4835,                 8.2175,                  4.164,             0.00012295,             0.00012295,             0.00012295
                     13,                 6.2562,                 9.8949,                 4.1439,                      0,                      0,                      0,                      0,                 6.4838,                 8.2085,                 4.1627,             0.00013074,             0.00013074,             0.00013074
                     14,                 6.4093,                 9.1112,                 4.1296,                      0,                      0,                      0,                      0,                 6.4838,                 8.2082,                 4.1623,             0.00013795,             0.00013795,             0.00013795
                     15,                 6.0728,                 9.1563,                 4.1335,                      0,                      0,                      0,                      0,                 6.4837,                 8.2102,                 4.1605,              0.0001446,              0.0001446,              0.0001446
                     16,                 6.3847,                 8.5571,                 4.0827,                      0,                      0,                      0,                      0,                 6.4841,                 8.2042,                 4.1594,             0.00015069,             0.00015069,             0.00015069
