                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2492,                 7.2345,                 1.6123,                0.00274,                0.16364,                0.00177,                0.00055,                 1.0046,                 6.1262,                 1.3395,                      0,                      0,                      0
                      2,                 1.2699,                 7.2912,                  1.634,                0.00267,                0.15909,                0.00167,                0.00054,                 1.0071,                 6.1344,                 1.3428,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      3,                 1.3017,                 7.2998,                  1.639,                0.00267,                0.15909,                0.00169,                0.00054,                 1.0111,                 6.1435,                 1.3463,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      4,                 1.2967,                 7.3746,                 1.6847,                0.00267,                0.15909,                0.00169,                0.00056,                 1.0154,                 6.1464,                 1.3489,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      5,                 1.3313,                 7.4191,                 1.7385,                0.00275,                0.16364,                0.00179,                0.00055,                 1.0183,                 6.1568,                 1.3516,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      6,                 1.2926,                 7.3387,                 1.6542,                 0.0026,                0.15455,                0.00172,                0.00054,                 1.0202,                 6.1661,                 1.3551,             9.5049e-05,             9.5049e-05,             9.5049e-05
                      7,                 1.2155,                 7.0749,                 1.6307,                0.00261,                0.15455,                0.00174,                0.00053,                 1.0254,                 6.1767,                 1.3598,             0.00011287,             0.00011287,             0.00011287
                      8,                 1.2761,                  7.438,                 1.6607,                0.00261,                0.15455,                0.00174,                0.00053,                   1.03,                 6.1829,                 1.3628,              0.0001303,              0.0001303,              0.0001303
                      9,                 1.2361,                 7.2097,                 1.6655,                0.00247,                0.14545,                0.00167,                0.00052,                 1.0352,                 6.1848,                 1.3672,             0.00014733,             0.00014733,             0.00014733
                     10,                 1.2926,                 7.4539,                 1.7073,                0.00327,                0.19091,                0.00399,                0.00104,                0.95862,                 6.0308,                 1.2401,             0.00016396,             0.00016396,             0.00016396
                     11,                 1.0586,                  6.106,                 1.3267,                0.00372,                0.20909,                0.00553,                 0.0011,                 1.0475,                 6.0181,                 1.2225,              0.0001802,              0.0001802,              0.0001802
                     12,                0.98119,                 5.4195,                 1.2465,                0.00425,                0.24091,                0.00747,                0.00161,                 1.0226,                 5.9115,                 1.2317,             0.00019604,             0.00019604,             0.00019604
                     13,                0.93773,                 4.8909,                 1.2088,                0.00492,                0.27727,                 0.0092,                0.00267,                0.93606,                 5.7488,                 1.2354,             0.00021149,             0.00021149,             0.00021149
                     14,                0.96743,                  4.318,                 1.2169,                0.00921,                0.52727,                0.01162,                0.00345,                0.90434,                  5.659,                 1.2251,             0.00022653,             0.00022653,             0.00022653
                     15,                0.92486,                 3.6632,                 1.2022,                0.01045,                0.62727,                0.01044,                0.00329,                0.90916,                 5.6064,                 1.2251,             0.00024119,             0.00024119,             0.00024119
                     16,                0.94123,                 3.1926,                 1.2222,                0.01008,                0.63182,                0.00924,                0.00317,                0.89534,                 5.5036,                 1.2274,             0.00025545,             0.00025545,             0.00025545
                     17,                0.93055,                 2.9816,                 1.2192,                0.01042,                0.65455,                0.01016,                0.00358,                0.85853,                 5.4265,                 1.2177,             0.00026931,             0.00026931,             0.00026931
                     18,                0.91254,                 2.9244,                 1.2053,                 0.0115,                    0.7,                0.01169,                  0.004,                0.85232,                 5.4312,                 1.2078,             0.00028277,             0.00028277,             0.00028277
