                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 6.4529,                 7.2299,                 2.9177,                      0,                      0,                      0,                      0,                 6.5456,                 5.8023,                 2.8508,              1.667e-05,              1.667e-05,              1.667e-05
                      2,                 6.4225,                 6.9018,                 2.9145,                      0,                      0,                      0,                      0,                 6.5457,                 5.7996,                 2.8515,              4.902e-05,              4.902e-05,              4.902e-05
                      3,                 6.5588,                 7.1985,                 2.9362,                      0,                      0,                      0,                      0,                 6.5457,                 5.7996,                  2.852,             8.0051e-05,             8.0051e-05,             8.0051e-05
                      4,                  6.587,                 8.1471,                   2.92,                      0,                      0,                      0,                      0,                 6.5457,                 5.7999,                 2.8526,             0.00010976,             0.00010976,             0.00010976
                      5,                  6.549,                  7.694,                 2.9248,                      0,                      0,                      0,                      0,                 6.5461,                 5.8012,                 2.8534,             0.00013815,             0.00013815,             0.00013815
                      6,                 6.4103,                 7.1264,                 2.9182,                      0,                      0,                      0,                      0,                 6.5466,                 5.8089,                 2.8537,             0.00016522,             0.00016522,             0.00016522
                      7,                  6.312,                 6.5659,                 2.8846,                      0,                      0,                      0,                      0,                 6.5499,                 5.8128,                 2.8544,             0.00019097,             0.00019097,             0.00019097
                      8,                  6.313,                 6.4304,                 2.8452,                      0,                      0,                      0,                      0,                  6.551,                 5.8188,                 2.8565,             0.00021541,             0.00021541,             0.00021541
                      9,                 6.2053,                 6.1091,                  2.815,                      0,                      0,                      0,                      0,                 6.5523,                 5.8293,                 2.8578,             0.00023852,             0.00023852,             0.00023852
                     10,                 5.7704,                 5.8222,                 2.7795,                      0,                      0,                      0,                      0,                 6.5552,                 5.8443,                 2.8608,             0.00026031,             0.00026031,             0.00026031
                     11,                 5.7428,                 5.5156,                  2.734,                      0,                      0,                      0,                      0,                 6.5565,                 5.8515,                 2.8633,             0.00028078,             0.00028078,             0.00028078
                     12,                 5.6912,                 5.3541,                 2.6789,                      0,                      0,                      0,                      0,                 6.5602,                 5.8702,                 2.8675,             0.00029994,             0.00029994,             0.00029994
                     13,                 5.3308,                 4.8324,                 2.6608,                      0,                      0,                      0,                      0,                 6.5657,                 5.8974,                 2.8731,             0.00031777,             0.00031777,             0.00031777
                     14,                 5.1336,                 4.8562,                 2.5804,                      0,                      0,                      0,                      0,                 6.5682,                  5.924,                   2.88,             0.00033428,             0.00033428,             0.00033428
                     15,                 4.7977,                 4.5481,                 2.4979,                      0,                      0,                      0,                      0,                 6.5772,                 5.9626,                  2.889,             0.00034948,             0.00034948,             0.00034948
                     16,                 4.6945,                 4.2467,                 2.4454,                      0,                      0,                      0,                      0,                 6.5859,                 6.0103,                  2.902,             0.00036335,             0.00036335,             0.00036335
                     17,                 4.7063,                 4.2068,                   2.38,                      0,                      0,                      0,                      0,                 6.5972,                 6.0474,                 2.9168,              0.0003759,              0.0003759,              0.0003759
                     18,                 4.5412,                 4.0762,                 2.3685,                      0,                      0,                      0,                      0,                 6.6086,                 6.0409,                 2.9316,             0.00038714,             0.00038714,             0.00038714
                     19,                 4.3767,                 3.8584,                 2.3153,                      0,                      0,                      0,                      0,                 6.6186,                 6.0633,                 2.9465,             0.00039705,             0.00039705,             0.00039705
                     20,                 4.2857,                 3.8468,                 2.3005,                      0,                      0,                      0,                      0,                 6.6312,                 6.1113,                 2.9654,             0.00040565,             0.00040565,             0.00040565
                     21,                 4.3434,                 3.7359,                 2.1988,                      0,                      0,                      0,                      0,                 6.6486,                 6.1775,                 2.9912,             0.00041292,             0.00041292,             0.00041292
                     22,                 4.3148,                 3.8004,                 2.1818,                      0,                      0,                      0,                      0,                 6.6632,                 6.2435,                 3.0171,             0.00041888,             0.00041888,             0.00041888
                     23,                 4.2164,                 3.6515,                 2.0994,                      0,                      0,                      0,                      0,                 6.6769,                 6.0763,                 3.0429,             0.00042351,             0.00042351,             0.00042351
                     24,                 4.2081,                 3.5737,                 2.0667,                      0,                      0,                      0,                      0,                 6.6852,                 6.1272,                 3.0601,             0.00042683,             0.00042683,             0.00042683
                     25,                 4.1893,                 3.6628,                 1.9898,                      0,                      0,                      0,                      0,                 6.6884,                 5.9092,                 3.0657,             0.00042883,             0.00042883,             0.00042883
                     26,                 4.1836,                 3.5123,                 1.9381,                      0,                      0,                      0,                      0,                 6.6955,                   5.91,                 3.0749,              0.0004295,              0.0004295,              0.0004295
                     27,                  4.146,                 3.6217,                   1.91,                      0,                      0,                      0,                      0,                 6.7043,                 5.9083,                 3.0946,             0.00042886,             0.00042886,             0.00042886
                     28,                 4.1056,                 3.3986,                 1.8714,                      0,                      0,                      0,                      0,                 6.7131,                 5.9752,                 3.1149,              0.0004269,              0.0004269,              0.0004269
                     29,                 4.0265,                 3.2785,                 1.8176,                      0,                      0,                      0,                      0,                 6.7179,                 6.0296,                 3.1248,             0.00042361,             0.00042361,             0.00042361
                     30,                 3.9901,                 3.1622,                 1.7866,                      0,                      0,                      0,                      0,                 6.7171,                 6.0019,                 3.1236,             0.00041901,             0.00041901,             0.00041901
                     31,                  3.895,                 3.2449,                 1.7335,                      0,                      0,                      0,                      0,                 6.7165,                 5.9671,                 3.1221,             0.00041309,             0.00041309,             0.00041309
                     32,                 3.8699,                 3.1818,                 1.6958,                      0,                      0,                      0,                      0,                 6.7174,                 5.9578,                 3.1262,             0.00040585,             0.00040585,             0.00040585
                     33,                 3.8249,                 3.0732,                 1.6848,                      0,                      0,                      0,                      0,                 6.7169,                 5.8735,                 3.1256,             0.00039728,             0.00039728,             0.00039728
                     34,                  3.796,                 3.1084,                 1.6663,                      0,                      0,                      0,                      0,                 6.7263,                 5.8892,                  3.148,              0.0003874,              0.0003874,              0.0003874
                     35,                 3.7888,                 2.9861,                 1.6357,                      0,                      0,                      0,                      0,                 6.7316,                 5.9519,                 3.1581,              0.0003762,              0.0003762,              0.0003762
                     36,                 3.6776,                 2.9299,                 1.5663,                      0,                      0,                      0,                      0,                 6.7329,                 5.9724,                  3.164,             0.00036368,             0.00036368,             0.00036368
                     37,                  3.762,                 3.0209,                 1.6099,                      0,                      0,                      0,                      0,                 6.7441,                 6.0227,                 3.1904,             0.00034984,             0.00034984,             0.00034984
                     38,                 3.6528,                 2.8059,                 1.5917,                      0,                      0,                      0,                      0,                 6.7496,                  6.055,                 3.2033,             0.00033468,             0.00033468,             0.00033468
                     39,                 3.6573,                 2.8311,                 1.5114,                      0,                      0,                      0,                      0,                 6.7442,                 6.0241,                 3.1919,              0.0003182,              0.0003182,              0.0003182
                     40,                 3.5904,                 2.8926,                 1.5567,                      0,                      0,                      0,                      0,                 6.7429,                 5.9612,                 3.1892,              0.0003004,              0.0003004,              0.0003004
                     41,                 3.4895,                 3.1176,                 1.4997,                      0,                      0,                      0,                      0,                 6.7443,                 5.9348,                 3.1936,             0.00028128,             0.00028128,             0.00028128
                     42,                 3.4864,                 3.0878,                 1.5018,                      0,                      0,                      0,                      0,                 6.7409,                 5.9234,                  3.184,             0.00026084,             0.00026084,             0.00026084
                     43,                 3.4129,                 3.0325,                 1.5015,                      0,                      0,                      0,                      0,                 6.7329,                  5.904,                 3.1637,             0.00023908,             0.00023908,             0.00023908
                     44,                 3.3517,                 2.9878,                 1.4692,                      0,                      0,                      0,                      0,                  6.725,                 5.8955,                 3.1479,               0.000216,               0.000216,               0.000216
                     45,                 3.4035,                  2.946,                 1.4655,                      0,                      0,                      0,                      0,                 6.7169,                 5.9007,                 3.1329,              0.0001916,              0.0001916,              0.0001916
                     46,                 3.3032,                 2.9131,                 1.4717,                      0,                      0,                      0,                      0,                 6.7125,                 5.8916,                 3.1212,             0.00016588,             0.00016588,             0.00016588
                     47,                 3.2929,                 2.8577,                 1.4537,                      0,                      0,                      0,                      0,                 6.7076,                 5.8726,                 3.1128,             0.00013884,             0.00013884,             0.00013884
                     48,                 3.2435,                 2.8683,                 1.4318,                      0,                      0,                      0,                      0,                 6.7069,                 5.8549,                 3.1107,             0.00011049,             0.00011049,             0.00011049
                     49,                 3.2673,                  2.888,                 1.4401,                      0,                      0,                      0,                      0,                 6.7042,                 5.8377,                 3.1057,             8.0808e-05,             8.0808e-05,             8.0808e-05
                     50,                 3.2741,                 2.8479,                 1.4325,                      0,                      0,                      0,                      0,                 6.6987,                 5.8201,                 3.0953,             4.9811e-05,             4.9811e-05,             4.9811e-05
