                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 6.9059,                 98.146,                 4.3864,                      0,                      0,                      0,                      0,                 6.4584,                 20.585,                 4.1591,                      0,                      0,                      0
                      2,                 6.2207,                 52.371,                 4.3851,                      0,                      0,                      0,                      0,                 6.4584,                 20.585,                 4.1598,             1.6505e-05,             1.6505e-05,             1.6505e-05
                      3,                 5.5717,                 27.252,                 4.2094,                      0,                      0,                      0,                      0,                 6.4586,                 20.588,                 4.1601,              3.268e-05,              3.268e-05,              3.268e-05
                      4,                 5.8467,                 40.582,                 4.4668,                      0,                      0,                      0,                      0,                 6.4584,                 20.584,                 4.1607,             4.8525e-05,             4.8525e-05,             4.8525e-05
                      5,                 6.3987,                 51.498,                 4.6668,                      0,                      0,                      0,                      0,                 6.4584,                 20.584,                 4.1614,             6.4039e-05,             6.4039e-05,             6.4039e-05
                      6,                 6.3717,                 42.177,                 4.3432,                      0,                      0,                      0,                      0,                 6.4584,                 20.586,                  4.162,             7.9224e-05,             7.9224e-05,             7.9224e-05
                      7,                 6.4797,                 39.081,                 4.3468,                      0,                      0,                      0,                      0,                 6.4584,                 20.587,                 4.1623,             9.4079e-05,             9.4079e-05,             9.4079e-05
                      8,                  6.788,                 67.317,                 4.2488,                      0,                      0,                      0,                      0,                 6.4584,                 20.585,                 4.1629,              0.0001086,              0.0001086,              0.0001086
                      9,                 6.6494,                 93.308,                 4.6998,                      0,                      0,                      0,                      0,                 6.4581,                 20.579,                 4.1634,              0.0001228,              0.0001228,              0.0001228
                     10,                 6.1144,                 45.946,                  4.414,                      0,                      0,                      0,                      0,                 6.4588,                 20.593,                 4.1638,             0.00013666,             0.00013666,             0.00013666
                     11,                 6.5291,                  56.55,                 4.4057,                      0,                      0,                      0,                      0,                 6.4588,                 20.593,                 4.1642,              0.0001502,              0.0001502,              0.0001502
                     12,                 6.6106,                 82.634,                 4.5313,                      0,                      0,                      0,                      0,                 6.4582,                 20.684,                 4.1643,              0.0001634,              0.0001634,              0.0001634
                     13,                 6.6612,                 59.037,                 4.3337,                      0,                      0,                      0,                      0,                   6.46,                 20.689,                 4.1653,             0.00017628,             0.00017628,             0.00017628
                     14,                 6.0398,                 54.063,                 4.4049,                      0,                      0,                      0,                      0,                 6.4611,                 20.716,                 4.1659,             0.00018882,             0.00018882,             0.00018882
                     15,                  6.621,                 40.207,                 4.2821,                      0,                      0,                      0,                      0,                 6.4604,                 20.717,                 4.1663,             0.00020103,             0.00020103,             0.00020103
                     16,                 6.1664,                 45.538,                 4.2871,                      0,                      0,                      0,                      0,                 6.4604,                 20.717,                 4.1681,             0.00021292,             0.00021292,             0.00021292
                     17,                 5.7988,                 28.102,                 4.2155,                      0,                      0,                      0,                      0,                 6.4603,                 20.718,                 4.1697,             0.00022447,             0.00022447,             0.00022447
                     18,                   6.48,                 33.709,                 4.1804,                      0,                      0,                      0,                      0,                 6.4612,                 20.759,                 4.1717,              0.0002357,              0.0002357,              0.0002357
                     19,                 6.2347,                  40.39,                 4.3651,                      0,                      0,                      0,                      0,                  6.461,                 20.782,                 4.1736,             0.00024659,             0.00024659,             0.00024659
                     20,                 5.9683,                 25.509,                 4.1397,                      0,                      0,                      0,                      0,                 6.4594,                 20.851,                  4.176,             0.00025715,             0.00025715,             0.00025715
                     21,                  6.005,                 32.312,                 4.0014,                      0,                      0,                      0,                      0,                 6.4615,                 20.872,                 4.1783,             0.00026739,             0.00026739,             0.00026739
                     22,                  6.083,                 32.186,                 4.0727,                      0,                      0,                      0,                      0,                  6.462,                 20.948,                 4.1823,             0.00027729,             0.00027729,             0.00027729
                     23,                 6.0908,                 40.174,                 3.8697,                      0,                      0,                      0,                      0,                 6.4625,                  20.95,                 4.1858,             0.00028686,             0.00028686,             0.00028686
                     24,                 5.1789,                 20.973,                 3.9277,                      0,                      0,                      0,                      0,                 6.4626,                 20.972,                 4.1893,             0.00029611,             0.00029611,             0.00029611
