                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 6.2927,                 7.0775,                 2.9113,                      0,                      0,                      0,                      0,                 6.5456,                 5.8023,                 2.8508,              1.667e-05,              1.667e-05,              1.667e-05
                      2,                 6.4619,                 7.2854,                 2.9216,                      0,                      0,                      0,                      0,                 6.5457,                 5.7996,                 2.8515,             4.9515e-05,             4.9515e-05,             4.9515e-05
                      3,                 6.5697,                 7.2834,                  2.925,                      0,                      0,                      0,                      0,                 6.5457,                 5.7996,                  2.852,               8.17e-05,               8.17e-05,               8.17e-05
                      4,                 6.4471,                 7.5887,                 2.9381,                      0,                      0,                      0,                      0,                 6.5456,                 5.8001,                 2.8527,             0.00011323,             0.00011323,             0.00011323
                      5,                 6.4585,                 6.8965,                 2.9326,                      0,                      0,                      0,                      0,                 6.5461,                 5.8012,                 2.8538,             0.00014409,             0.00014409,             0.00014409
                      6,                 6.2766,                 7.1164,                 2.9396,                      0,                      0,                      0,                      0,                 6.5494,                 5.8103,                 2.8536,              0.0001743,              0.0001743,              0.0001743
                      7,                 6.3814,                 6.8243,                 2.8777,                      0,                      0,                      0,                      0,                 6.5499,                 5.8129,                 2.8553,             0.00020384,             0.00020384,             0.00020384
                      8,                 6.0613,                 6.7411,                 2.8765,                      0,                      0,                      0,                      0,                  6.552,                 5.8232,                 2.8574,             0.00023273,             0.00023273,             0.00023273
                      9,                 6.0142,                 6.1118,                  2.824,                      0,                      0,                      0,                      0,                 6.5526,                 5.8311,                 2.8592,             0.00026095,             0.00026095,             0.00026095
                     10,                 6.0025,                 5.8128,                  2.807,                      0,                      0,                      0,                      0,                 6.5558,                 5.8499,                 2.8625,             0.00028852,             0.00028852,             0.00028852
                     11,                 5.8656,                  5.523,                 2.7098,                      0,                      0,                      0,                      0,                 6.5596,                 5.8647,                 2.8668,             0.00031543,             0.00031543,             0.00031543
                     12,                 5.4612,                 5.1761,                 2.6706,                      0,                      0,                      0,                      0,                 6.5655,                 5.8895,                 2.8725,             0.00034167,             0.00034167,             0.00034167
                     13,                  5.131,                 4.6916,                 2.6151,                      0,                      0,                      0,                      0,                 6.5712,                 5.9191,                 2.8805,             0.00036726,             0.00036726,             0.00036726
                     14,                  4.899,                 4.3657,                 2.5435,                      0,                      0,                      0,                      0,                 6.5783,                 5.9608,                 2.8892,             0.00039219,             0.00039219,             0.00039219
                     15,                 4.5952,                 4.2215,                 2.4901,                      0,                      0,                      0,                      0,                 6.5849,                 6.0026,                  2.902,             0.00041645,             0.00041645,             0.00041645
                     16,                 4.6712,                 4.2143,                 2.3946,                      0,                      0,                      0,                      0,                 6.5961,                 5.9854,                 2.9152,             0.00044006,             0.00044006,             0.00044006
                     17,                 4.5094,                 4.0538,                 2.3043,                      0,                      0,                      0,                      0,                 6.6087,                 5.9958,                  2.931,             0.00046301,             0.00046301,             0.00046301
                     18,                 4.4012,                 3.7732,                 2.3099,                      0,                      0,                      0,                      0,                 6.6217,                 6.0651,                 2.9518,             0.00048529,             0.00048529,             0.00048529
                     19,                 4.2183,                 3.7391,                 2.2315,                      0,                      0,                      0,                      0,                 6.6353,                 6.1264,                 2.9741,             0.00050692,             0.00050692,             0.00050692
                     20,                 4.2166,                 3.5458,                 2.1898,                      0,                      0,                      0,                      0,                 6.6503,                 5.9821,                 2.9977,             0.00052789,             0.00052789,             0.00052789
                     21,                 4.3572,                 3.6491,                 2.0715,                      0,                      0,                      0,                      0,                 6.6685,                 5.9466,                 3.0295,              0.0005482,              0.0005482,              0.0005482
                     22,                 4.1842,                  3.535,                 2.0392,                      0,                      0,                      0,                      0,                  6.685,                 5.6859,                 3.0591,             0.00056784,             0.00056784,             0.00056784
                     23,                 4.1797,                   3.46,                 1.9861,                      0,                      0,                      0,                      0,                 6.6997,                  5.777,                 3.0866,             0.00058683,             0.00058683,             0.00058683
                     24,                 4.0278,                 3.2984,                 1.8933,                      0,                      0,                      0,                      0,                 6.7109,                 5.8018,                 3.1084,             0.00060516,             0.00060516,             0.00060516
                     25,                 4.0226,                 3.2578,                 1.8242,                      0,                      0,                      0,                      0,                 6.7321,                 5.8543,                 3.1472,             0.00062283,             0.00062283,             0.00062283
                     26,                 4.0068,                 3.1666,                 1.8014,                      0,                      0,                      0,                      0,                 6.7414,                 5.8386,                 3.1694,             0.00063984,             0.00063984,             0.00063984
                     27,                 3.8437,                 3.1052,                 1.7401,                      0,                      0,                      0,                      0,                 6.7467,                 5.9088,                  3.184,             0.00065618,             0.00065618,             0.00065618
                     28,                 3.8428,                 3.0044,                 1.6609,                      0,                      0,                      0,                      0,                 6.7406,                 5.9064,                 3.1657,             0.00067187,             0.00067187,             0.00067187
                     29,                  3.804,                 3.3793,                 1.6768,                      0,                      0,                      0,                      0,                 6.7422,                 5.9118,                 3.1668,              0.0006869,              0.0006869,              0.0006869
                     30,                 3.7359,                 3.1078,                 1.6429,                      0,                      0,                      0,                      0,                 6.7634,                 5.9026,                  3.216,             0.00070127,             0.00070127,             0.00070127
                     31,                  3.814,                 3.0544,                 1.6833,                      0,                      0,                      0,                      0,                 6.7692,                 5.9369,                 3.2295,             0.00071498,             0.00071498,             0.00071498
                     32,                 3.6424,                 2.8537,                 1.6049,                      0,                      0,                      0,                      0,                 6.7744,                 6.0521,                 3.2464,             0.00072803,             0.00072803,             0.00072803
                     33,                 3.6128,                 3.0208,                 1.6009,                      0,                      0,                      0,                      0,                 6.7897,                 6.2281,                 3.2924,             0.00074042,             0.00074042,             0.00074042
                     34,                 3.6127,                 2.8983,                 1.5531,                      0,                      0,                      0,                      0,                 6.7864,                 6.1803,                 3.2862,             0.00075215,             0.00075215,             0.00075215
                     35,                 3.5685,                 2.8787,                 1.4859,                      0,                      0,                      0,                      0,                  6.788,                 6.1613,                 3.2954,             0.00076322,             0.00076322,             0.00076322
                     36,                 3.5128,                 2.7625,                 1.4849,                      0,                      0,                      0,                      0,                 6.7809,                 6.1506,                 3.2793,             0.00077362,             0.00077362,             0.00077362
                     37,                 3.4791,                  2.789,                 1.4843,                      0,                      0,                      0,                      0,                 6.7799,                 6.1487,                 3.2819,             0.00078337,             0.00078337,             0.00078337
                     38,                 3.4964,                 2.7049,                 1.4544,                      0,                      0,                      0,                      0,                 6.7665,                 6.2582,                 3.2588,             0.00079246,             0.00079246,             0.00079246
                     39,                  3.473,                 2.6198,                 1.4064,                      0,                      0,                      0,                      0,                 6.7669,                 6.2483,                  3.262,             0.00080089,             0.00080089,             0.00080089
                     40,                 3.3367,                 2.6156,                 1.4598,                      0,                      0,                      0,                      0,                 6.7868,                 6.3754,                 3.3214,             0.00080866,             0.00080866,             0.00080866
                     41,                 3.3432,                 2.6347,                 1.3748,                      0,                      0,                      0,                      0,                 6.8007,                 6.4628,                 3.3624,             0.00081577,             0.00081577,             0.00081577
                     42,                 3.3536,                 2.5735,                 1.4053,                      0,                      0,                      0,                      0,                 6.7969,                  6.445,                 3.3511,             0.00082222,             0.00082222,             0.00082222
                     43,                 3.3304,                 2.4949,                 1.3408,                      0,                      0,                      0,                      0,                 6.7616,                 6.2573,                 3.2527,             0.00082801,             0.00082801,             0.00082801
                     44,                 3.3069,                 2.5961,                 1.3693,                      0,                      0,                      0,                      0,                 6.7148,                 6.0218,                 3.1488,             0.00083314,             0.00083314,             0.00083314
                     45,                 3.3077,                 2.6027,                 1.3395,                      0,                      0,                      0,                      0,                 6.7023,                  5.978,                 3.1242,             0.00083762,             0.00083762,             0.00083762
                     46,                 3.2553,                 2.4923,                 1.3359,                      0,                      0,                      0,                      0,                 6.6528,                 5.7865,                  3.037,             0.00084143,             0.00084143,             0.00084143
                     47,                 3.2579,                  2.559,                 1.3411,                      0,                      0,                      0,                      0,                  6.635,                 5.7524,                 3.0071,             0.00084458,             0.00084458,             0.00084458
                     48,                 3.1883,                 2.4658,                 1.2921,                      0,                      0,                      0,                      0,                 6.6577,                 5.8169,                 3.0371,             0.00084707,             0.00084707,             0.00084707
                     49,                 3.1413,                 2.3979,                 1.2981,                      0,                      0,                      0,                      0,                 6.6603,                 5.8276,                 3.0386,              0.0008489,              0.0008489,              0.0008489
                     50,                 3.1192,                  2.326,                 1.2701,                      0,                      0,                      0,                      0,                 6.7096,                 5.9383,                  3.127,             0.00085007,             0.00085007,             0.00085007
                     51,                  3.142,                 2.4208,                 1.2942,                      0,                      0,                      0,                      0,                 6.7529,                 6.1631,                 3.2216,             0.00084216,             0.00084216,             0.00084216
                     52,                 3.1414,                 2.3936,                 1.2852,                      0,                      0,                      0,                      0,                 6.7606,                  6.227,                  3.249,             0.00082566,             0.00082566,             0.00082566
                     53,                 3.0712,                 2.2987,                 1.2607,                      0,                      0,                      0,                      0,                 6.7496,                 6.2377,                 3.2338,             0.00080917,             0.00080917,             0.00080917
                     54,                 3.0467,                 2.3039,                 1.2625,                      0,                      0,                      0,                      0,                 6.7295,                 6.0562,                 3.1913,             0.00079267,             0.00079267,             0.00079267
                     55,                 3.0466,                 2.2989,                 1.2453,                      0,                      0,                      0,                      0,                 6.6436,                  5.895,                 3.0393,             0.00077617,             0.00077617,             0.00077617
                     56,                 2.9805,                 2.2512,                 1.2175,                      0,                      0,                      0,                      0,                 6.3679,                 5.6774,                 2.8142,             0.00075968,             0.00075968,             0.00075968
                     57,                 2.9839,                 2.2687,                 1.2465,                      0,                      0,                      0,                      0,                 6.2756,                 5.5751,                 2.7413,             0.00074318,             0.00074318,             0.00074318
                     58,                 2.9966,                 2.2347,                 1.2406,                0.00103,                0.00652,                0.00052,                0.00023,                 5.6839,                 5.1931,                 2.5347,             0.00072668,             0.00072668,             0.00072668
                     59,                 2.9672,                 2.2359,                 1.2289,                0.00449,                0.03261,                 0.0076,                0.00195,                 4.8345,                 4.5588,                 2.2172,             0.00071019,             0.00071019,             0.00071019
                     60,                 2.9002,                  2.194,                 1.2051,                0.00407,                0.03913,                0.00902,                0.00276,                 4.5804,                 4.4239,                 2.1218,             0.00069369,             0.00069369,             0.00069369
                     61,                  2.888,                 2.0729,                 1.1825,                0.00608,                   0.05,                0.01209,                0.00374,                 4.3674,                 4.2442,                 1.9913,             0.00067719,             0.00067719,             0.00067719
                     62,                 2.8696,                 2.1698,                 1.1967,                0.00531,                0.11304,                0.01612,                0.00417,                 3.8998,                 3.8902,                 1.7863,              0.0006607,              0.0006607,              0.0006607
                     63,                 2.9014,                 2.1223,                 1.2063,                0.00558,                0.11304,                0.01744,                0.00507,                 3.7901,                 3.8062,                 1.7374,              0.0006442,              0.0006442,              0.0006442
                     64,                 2.8062,                 2.0459,                 1.2184,                0.00774,                0.08913,                0.01909,                0.00556,                 3.9203,                 3.8839,                 1.7641,              0.0006277,              0.0006277,              0.0006277
                     65,                 2.8878,                  2.078,                 1.1745,                0.00934,                0.13043,                0.02239,                0.00653,                 3.7349,                 3.7476,                 1.7013,              0.0006112,              0.0006112,              0.0006112
                     66,                 2.8369,                 2.0535,                 1.1473,                0.00862,                0.16304,                0.02713,                0.00796,                 3.6257,                 3.5938,                 1.6315,             0.00059471,             0.00059471,             0.00059471
                     67,                 2.7879,                 2.0398,                 1.1789,                0.00951,                0.19348,                0.03586,                0.01137,                 3.4595,                 3.4292,                 1.5822,             0.00057821,             0.00057821,             0.00057821
                     68,                 2.7961,                 1.9943,                 1.1732,                 0.0111,                    0.2,                0.04107,                0.01135,                 3.4305,                 3.4759,                 1.5663,             0.00056171,             0.00056171,             0.00056171
                     69,                 2.7386,                 2.0145,                  1.181,                0.01055,                0.20435,                0.04042,                0.01014,                 3.4579,                  3.472,                  1.572,             0.00054522,             0.00054522,             0.00054522
                     70,                 2.7497,                 1.9982,                 1.2037,                 0.5339,                0.14783,                0.04848,                0.01437,                 3.3935,                  3.298,                 1.5483,             0.00052872,             0.00052872,             0.00052872
                     71,                  2.778,                 1.9811,                 1.1538,                0.70953,                0.03478,                0.05494,                0.01539,                  3.332,                 3.0335,                 1.5029,             0.00051222,             0.00051222,             0.00051222
                     72,                 2.6737,                 1.9445,                 1.1654,                0.71523,                0.02391,                0.04944,                0.01459,                 3.3754,                  2.955,                 1.4972,             0.00049573,             0.00049573,             0.00049573
                     73,                 2.7853,                 1.9489,                 1.1338,                0.68538,                0.02826,                0.05326,                0.01653,                 3.2465,                 2.9214,                  1.461,             0.00047923,             0.00047923,             0.00047923
                     74,                 2.6841,                 1.9412,                 1.1564,                0.72453,                0.03368,                 0.0603,                0.01784,                  3.186,                 2.8961,                 1.4492,             0.00046273,             0.00046273,             0.00046273
                     75,                 2.7433,                 1.9576,                 1.1557,                0.76179,                0.03913,                0.07017,                0.02101,                 3.1959,                 2.8486,                 1.4347,             0.00044624,             0.00044624,             0.00044624
                     76,                  2.674,                 1.8994,                 1.1308,                0.69608,                 0.0413,                0.07324,                0.02134,                 3.1724,                 2.8536,                 1.4029,             0.00042974,             0.00042974,             0.00042974
                     77,                 2.6824,                 1.9121,                 1.1555,                0.72808,                0.04348,                0.07255,                0.02243,                 3.1181,                  2.791,                 1.3823,             0.00041324,             0.00041324,             0.00041324
                     78,                 2.6146,                  1.889,                 1.1358,                0.69457,                0.06304,                0.08595,                0.02824,                  2.994,                 2.5547,                 1.3443,             0.00039675,             0.00039675,             0.00039675
                     79,                 2.6312,                 1.8661,                 1.1285,                0.68588,                0.07174,                0.09962,                0.03281,                 2.9542,                 2.4262,                  1.305,             0.00038025,             0.00038025,             0.00038025
                     80,                 2.6489,                 1.8735,                 1.1053,                0.69634,                0.07174,                0.10473,                0.03103,                 2.9774,                 2.4805,                  1.294,             0.00036375,             0.00036375,             0.00036375
                     81,                 2.6677,                 1.9206,                 1.1376,                0.69522,                 0.0752,                0.10308,                0.03317,                 2.9278,                 2.4657,                 1.2834,             0.00034726,             0.00034726,             0.00034726
                     82,                  2.634,                 1.8509,                 1.1209,                 0.7129,                0.08043,                0.11951,                0.04033,                  2.838,                 2.4187,                  1.282,             0.00033076,             0.00033076,             0.00033076
                     83,                 2.5977,                  1.818,                 1.1187,                0.69987,                0.08696,                0.12095,                0.04074,                 2.8247,                 2.3816,                 1.2753,             0.00031426,             0.00031426,             0.00031426
                     84,                 2.5705,                 1.8424,                 1.1014,                0.68893,                0.09903,                0.11469,                0.03673,                 2.8854,                 2.3663,                 1.2622,             0.00029777,             0.00029777,             0.00029777
                     85,                 2.6614,                 1.8848,                 1.1236,                0.70197,                0.10217,                0.11155,                 0.0337,                 2.9481,                  2.354,                 1.2686,             0.00028127,             0.00028127,             0.00028127
                     86,                  2.647,                 1.8379,                 1.1386,                0.69634,                    0.1,                 0.1108,                0.03507,                  2.897,                 2.3139,                 1.2659,             0.00026477,             0.00026477,             0.00026477
                     87,                 2.6229,                 1.8492,                 1.1351,                0.67911,                0.10435,                0.11643,                0.03908,                 2.8542,                 2.2345,                   1.25,             0.00024828,             0.00024828,             0.00024828
                     88,                 2.5566,                 1.7949,                 1.0861,                0.66432,                0.13043,                0.11912,                0.03841,                 2.8669,                 2.1669,                 1.2421,             0.00023178,             0.00023178,             0.00023178
                     89,                 2.5843,                 1.8057,                 1.0998,                0.66254,                0.13913,                0.12446,                0.04057,                 2.8814,                 2.1132,                 1.2401,             0.00021528,             0.00021528,             0.00021528
                     90,                 2.5773,                 1.7942,                 1.1019,                0.69972,                0.15435,                0.13768,                0.04729,                 2.7836,                 2.0653,                 1.2154,             0.00019878,             0.00019878,             0.00019878
                     91,                 2.5044,                 1.9693,                 1.0874,                0.71787,                   0.15,                0.14307,                0.05031,                 2.7109,                  2.098,                 1.1949,             0.00018229,             0.00018229,             0.00018229
                     92,                 2.5438,                 1.9528,                 1.0922,                0.74729,                0.13261,                0.14798,                0.05308,                 2.6933,                 2.1981,                 1.1888,             0.00016579,             0.00016579,             0.00016579
                     93,                 2.5543,                 1.8959,                 1.0925,                0.76057,                0.10652,                0.14193,                0.05081,                 2.6944,                 2.2761,                 1.1906,             0.00014929,             0.00014929,             0.00014929
                     94,                 2.5436,                 1.8888,                 1.0778,                0.74666,                0.09948,                0.13016,                0.04486,                 2.7001,                 2.3223,                 1.1923,              0.0001328,              0.0001328,              0.0001328
                     95,                  2.483,                 1.8441,                 1.0706,                0.73979,                0.12421,                0.12856,                0.04604,                 2.6834,                 2.2999,                 1.1889,              0.0001163,              0.0001163,              0.0001163
                     96,                 2.4641,                 1.7897,                 1.0534,                0.71914,                0.13696,                0.13297,                0.04777,                 2.6773,                 2.2189,                 1.1828,             9.9804e-05,             9.9804e-05,             9.9804e-05
                     97,                 2.4567,                 1.7873,                 1.0647,                0.70699,                 0.1413,                0.13553,                0.04978,                 2.6715,                 2.1581,                  1.178,             8.3307e-05,             8.3307e-05,             8.3307e-05
                     98,                 2.4868,                 1.7953,                 1.0804,                 0.7023,                   0.15,                0.13939,                0.05257,                 2.6653,                 2.1017,                 1.1732,             6.6811e-05,             6.6811e-05,             6.6811e-05
                     99,                 2.4683,                 1.8337,                 1.0803,                0.69717,                0.15217,                0.14573,                0.05463,                 2.6598,                 2.0578,                 1.1651,             5.0314e-05,             5.0314e-05,             5.0314e-05
                    100,                 2.4002,                 1.7458,                 1.0576,                0.69016,                0.15877,                0.14341,                0.05675,                 2.6482,                 2.0257,                 1.1571,             3.3817e-05,             3.3817e-05,             3.3817e-05
