                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 8.9696,                 8.2018,                 5.7297,                      0,                      0,                      0,                      0,                 9.7327,                 7.6966,                 5.6472,                      0,                      0,                      0
                      2,                 8.8634,                 9.1798,                 5.7225,                      0,                      0,                      0,                      0,                 9.7327,                 7.6968,                 5.6483,             1.4148e-05,             1.4148e-05,             1.4148e-05
                      3,                 9.6509,                 9.8464,                 5.7205,                      0,                      0,                      0,                      0,                 9.7327,                 7.6966,                 5.6488,             2.8013e-05,             2.8013e-05,             2.8013e-05
                      4,                 9.5655,                 9.0506,                 5.7419,                      0,                      0,                      0,                      0,                 9.7323,                 7.7008,                 5.6501,             4.1593e-05,             4.1593e-05,             4.1593e-05
                      5,                 9.8763,                  10.11,                 5.7191,                      0,                      0,                      0,                      0,                 9.7323,                 7.6962,                 5.6509,              5.489e-05,              5.489e-05,              5.489e-05
                      6,                 9.9293,                 10.647,                 5.7359,                      0,                      0,                      0,                      0,                 9.7321,                 7.7009,                 5.6519,             6.7904e-05,             6.7904e-05,             6.7904e-05
                      7,                 9.2547,                  10.61,                 5.7305,                      0,                      0,                      0,                      0,                 9.7316,                 7.7009,                 5.6528,             8.0633e-05,             8.0633e-05,             8.0633e-05
                      8,                 8.9107,                 10.351,                 5.7065,                      0,                      0,                      0,                      0,                 9.7321,                 7.7009,                 5.6535,             9.3079e-05,             9.3079e-05,             9.3079e-05
                      9,                 9.6512,                 10.514,                  5.769,                      0,                      0,                      0,                      0,                 9.7316,                 7.7009,                 5.6545,             0.00010524,             0.00010524,             0.00010524
                     10,                 9.5147,                 10.169,                 5.7154,                      0,                      0,                      0,                      0,                 9.7316,                 7.7009,                 5.6546,             0.00011712,             0.00011712,             0.00011712
                     11,                 9.5477,                 9.1986,                  5.668,                      0,                      0,                      0,                      0,                 9.7321,                 7.7011,                 5.6541,             0.00012871,             0.00012871,             0.00012871
                     12,                 9.8819,                  9.259,                 5.6374,                      0,                      0,                      0,                      0,                 9.7327,                 7.6953,                 5.6542,             0.00014003,             0.00014003,             0.00014003
                     13,                 9.4876,                 9.5753,                 5.6319,                      0,                      0,                      0,                      0,                 9.7338,                 7.6864,                 5.6528,             0.00015105,             0.00015105,             0.00015105
                     14,                 9.8223,                 9.0533,                  5.544,                      0,                      0,                      0,                      0,                 9.7332,                 7.6921,                 5.6516,              0.0001618,              0.0001618,              0.0001618
                     15,                 8.9011,                 8.4097,                 5.5631,                      0,                      0,                      0,                      0,                 9.7332,                 7.6921,                 5.6495,             0.00017226,             0.00017226,             0.00017226
                     16,                 9.6066,                 8.6837,                 5.4605,                      0,                      0,                      0,                      0,                 9.7333,                 7.6964,                 5.6483,             0.00018243,             0.00018243,             0.00018243
                     17,                  8.776,                 7.6613,                 5.4735,                      0,                      0,                      0,                      0,                 9.7333,                 7.6963,                  5.646,             0.00019233,             0.00019233,             0.00019233
                     18,                 8.9838,                 7.8156,                 5.4227,                      0,                      0,                      0,                      0,                 9.7337,                 7.6845,                 5.6427,             0.00020194,             0.00020194,             0.00020194
                     19,                 9.4835,                 7.5695,                  5.339,                      0,                      0,                      0,                      0,                 9.7327,                  7.667,                 5.6402,             0.00021126,             0.00021126,             0.00021126
                     20,                 9.1082,                 7.3189,                 5.2943,                      0,                      0,                      0,                      0,                 9.7324,                 7.6686,                 5.6382,              0.0002203,              0.0002203,              0.0002203
                     21,                 9.5602,                 6.9015,                 5.1325,                      0,                      0,                      0,                      0,                 9.7293,                 7.6622,                 5.6356,             0.00022906,             0.00022906,             0.00022906
                     22,                 9.2365,                 6.5069,                 5.0329,                      0,                      0,                      0,                      0,                   9.73,                 7.6503,                 5.6341,             0.00023753,             0.00023753,             0.00023753
                     23,                 9.0508,                  6.698,                 5.1217,                      0,                      0,                      0,                      0,                 9.7288,                 7.6561,                 5.6318,             0.00024572,             0.00024572,             0.00024572
                     24,                 9.1656,                 5.7187,                 4.9636,                      0,                      0,                      0,                      0,                 9.7257,                 7.6502,                  5.629,             0.00025363,             0.00025363,             0.00025363
                     25,                 8.9281,                 6.3895,                 4.9324,                      0,                      0,                      0,                      0,                 9.7253,                 7.6513,                 5.6282,             0.00026125,             0.00026125,             0.00026125
                     26,                  8.608,                 5.5607,                 4.6994,                      0,                      0,                      0,                      0,                 9.7263,                 7.6634,                 5.6279,             0.00026859,             0.00026859,             0.00026859
                     27,                 8.2122,                 5.3506,                 4.7433,                      0,                      0,                      0,                      0,                 9.7255,                 7.6587,                 5.6278,             0.00027565,             0.00027565,             0.00027565
