                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  3.333,                 4.1929,                 1.9854,                0.00215,                0.09198,                0.00122,                0.00062,                 2.7169,                 3.7677,                 1.3625,                      0,                      0,                      0
                      2,                 3.3895,                  4.214,                 1.9575,                0.00231,                0.09586,                0.00133,                0.00073,                 2.7195,                 3.7685,                  1.364,             1.4148e-05,             1.4148e-05,             1.4148e-05
                      3,                 3.8482,                  4.281,                 2.2077,                0.00227,                0.09586,                0.00132,                0.00069,                 2.7196,                 3.7658,                 1.3628,             2.8013e-05,             2.8013e-05,             2.8013e-05
                      4,                 3.4697,                 4.2395,                 2.0455,                 0.0024,                0.07409,                 0.0014,                0.00075,                 2.7231,                 3.7641,                 1.3645,             4.1593e-05,             4.1593e-05,             4.1593e-05
                      5,                 3.5769,                 4.2513,                 2.0543,                0.00239,                0.09973,                 0.0014,                 0.0007,                 2.7199,                 3.7635,                 1.3664,              5.489e-05,              5.489e-05,              5.489e-05
                      6,                 3.5045,                 4.2707,                 2.0469,                0.00252,                0.07797,                0.00151,                0.00076,                 2.7274,                 3.7625,                  1.368,             6.7904e-05,             6.7904e-05,             6.7904e-05
                      7,                 3.7356,                 4.2748,                 2.1094,                0.00269,                0.10748,                0.00161,                0.00078,                 2.7272,                 3.7613,                 1.3675,             8.0633e-05,             8.0633e-05,             8.0633e-05
                      8,                 3.4347,                 4.2881,                 1.9642,                0.00267,                0.13312,                0.00162,                0.00077,                 2.7174,                 3.7607,                 1.3667,             9.3079e-05,             9.3079e-05,             9.3079e-05
                      9,                 3.6784,                  4.279,                 2.1224,                0.00433,                0.15593,                0.00352,                0.00161,                 2.9769,                 3.7232,                 1.3821,             0.00010524,             0.00010524,             0.00010524
                     10,                 3.1372,                 3.9983,                 1.6104,                0.00487,                0.19275,                0.00567,                0.00163,                 3.2034,                 3.7506,                 1.3914,             0.00011712,             0.00011712,             0.00011712
                     11,                 2.9904,                 3.7519,                  1.483,                0.00496,                0.19663,                0.00579,                0.00163,                 3.1911,                 3.7499,                 1.3888,             0.00012871,             0.00012871,             0.00012871
                     12,                 2.8845,                 3.7357,                 1.4637,                0.00566,                0.25454,                 0.0074,                0.00233,                 3.0776,                 3.7168,                 1.3716,             0.00014003,             0.00014003,             0.00014003
                     13,                 2.8483,                 3.4771,                 1.4125,                0.00611,                0.35381,                0.01172,                0.00463,                 2.7832,                 3.6853,                 1.3452,             0.00015105,             0.00015105,             0.00015105
                     14,                 2.8059,                 3.1404,                 1.4081,                0.00634,                0.29717,                 0.0188,                0.00607,                 2.7629,                 3.6589,                  1.345,              0.0001618,              0.0001618,              0.0001618
                     15,                 2.9289,                 2.7241,                 1.4006,                0.00664,                0.29524,                 0.0198,                0.00605,                 2.6823,                 3.6144,                 1.3398,             0.00017226,             0.00017226,             0.00017226
                     16,                 2.8846,                   2.21,                 1.3787,                0.00703,                0.29911,                0.02213,                0.00807,                 2.6851,                 3.5319,                 1.3526,             0.00018243,             0.00018243,             0.00018243
                     17,                 2.6994,                 1.8798,                 1.3458,                0.00755,                0.30493,                0.02918,                0.00844,                 2.6219,                 3.4398,                 1.3529,             0.00019233,             0.00019233,             0.00019233
                     18,                 2.6127,                 1.7058,                 1.3377,                0.00853,                0.32818,                0.03524,                0.01066,                 2.5606,                 3.3613,                 1.3423,             0.00020194,             0.00020194,             0.00020194
                     19,                 2.4805,                 1.5801,                 1.3171,                 0.0087,                0.33012,                0.04162,                0.01574,                 2.5374,                 3.3104,                 1.3322,             0.00021126,             0.00021126,             0.00021126
