                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.0035,                 300.12,                 2.4224,                      0,                      0,                      0,                      0,                0.85032,                  436.5,                0.48707,                  6e-05,                  6e-05,                  6e-05
                      2,                 5.4245,                 188.94,                 3.3179,                      0,                      0,                      0,                      0,                0.85032,                  436.5,                0.48732,             0.00013861,             0.00013861,             0.00013861
                      3,                 5.3613,                 175.76,                 3.2367,                      0,                      0,                      0,                      0,                0.85146,                  436.5,                0.48801,             0.00021564,             0.00021564,             0.00021564
                      4,                 5.2661,                 186.28,                  3.164,                      0,                      0,                      0,                      0,                0.84525,                  436.5,                0.48444,             0.00029109,             0.00029109,             0.00029109
                      5,                 5.2751,                 175.86,                 3.1086,                      0,                      0,                      0,                      0,                0.83994,                  436.5,                0.48182,             0.00036495,             0.00036495,             0.00036495
                      6,                 5.4699,                 149.82,                 3.1091,                      0,                      0,                      0,                      0,                0.80865,                    429,                0.46506,             0.00043723,             0.00043723,             0.00043723
                      7,                 5.2794,                 116.07,                 2.6901,                      0,                      0,                      0,                      0,                0.74045,                    419,                 0.4299,             0.00050792,             0.00050792,             0.00050792
                      8,                 6.8432,                 55.432,                 3.4253,                      0,                      0,                      0,                      0,                0.58316,                  392.5,                 0.3465,             0.00057703,             0.00057703,             0.00057703
                      9,                 6.8365,                 68.913,                 3.0365,                      0,                      0,                      0,                      0,                0.44724,                 335.75,                0.27129,             0.00064456,             0.00064456,             0.00064456
                     10,                 5.4177,                 16.171,                 2.9385,                      0,                      0,                      0,                      0,                0.41735,                 166.62,                0.25242,              0.0007105,              0.0007105,              0.0007105
                     11,                 4.8329,                 8.8941,                 2.8336,                      0,                      0,                      0,                      0,                0.19693,                 125.69,                0.12734,             0.00077486,             0.00077486,             0.00077486
                     12,                 4.8177,                 10.674,                 2.3209,                      0,                      0,                      0,                      0,                0.14107,                 126.75,                0.09567,             0.00083763,             0.00083763,             0.00083763
                     13,                 4.2107,                 6.0871,                 2.0642,                      0,                      0,                      0,                      0,                0.09538,                 118.75,                0.06843,             0.00089882,             0.00089882,             0.00089882
                     14,                 4.5526,                 6.3521,                 1.8544,                      0,                      0,                      0,                      0,                0.10284,                 274.75,                0.07347,             0.00095843,             0.00095843,             0.00095843
                     15,                 4.1954,                 4.8522,                 1.6868,                      0,                      0,                      0,                      0,                0.07538,                 127.56,                0.05552,              0.0010165,              0.0010165,              0.0010165
                     16,                 4.1015,                  4.758,                 1.5333,                      0,                      0,                      0,                      0,                0.07595,                 130.12,                0.05664,              0.0010729,              0.0010729,              0.0010729
                     17,                 4.0159,                 4.1942,                 1.5631,                      0,                      0,                      0,                      0,                0.06808,                 125.88,                0.05234,              0.0011277,              0.0011277,              0.0011277
                     18,                 3.8726,                 3.6307,                 1.5512,                      0,                      0,                      0,                      0,                0.33395,                  286.5,                0.20722,               0.001181,               0.001181,               0.001181
                     19,                 3.7686,                 3.4522,                 1.4942,                      0,                      0,                      0,                      0,                0.19299,                    167,                0.12681,              0.0012327,              0.0012327,              0.0012327
                     20,                 3.5097,                 3.1606,                 1.4123,                      0,                      0,                      0,                      0,                0.17105,                 165.25,                0.11213,              0.0012828,              0.0012828,              0.0012828
                     21,                 3.4638,                 2.9828,                 1.3702,                      0,                      0,                      0,                      0,                0.16617,                 157.12,                0.10456,              0.0013313,              0.0013313,              0.0013313
                     22,                 3.4808,                 2.7717,                 1.3535,                      0,                      0,                      0,                      0,                 6.9337,                 67.052,                 2.6692,              0.0013783,              0.0013783,              0.0013783
                     23,                 3.3259,                 2.6654,                 1.3363,                      0,                      0,                      0,                      0,                 5.6442,                 140.12,                 1.9046,              0.0014236,              0.0014236,              0.0014236
                     24,                 3.1508,                 2.6264,                  1.241,                 0.0001,                0.00518,                  5e-05,                  2e-05,                 4.1862,                 13.654,                 1.7805,              0.0014674,              0.0014674,              0.0014674
