                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.7041,                 63.976,                 4.3319,                      0,                      0,                      0,                      0,                 4.5249,                 14.659,                 4.2543,                      0,                      0,                      0
                      2,                  4.595,                 32.031,                 4.4257,                      0,                      0,                      0,                      0,                 4.5249,                 14.659,                 4.2552,             1.6505e-05,             1.6505e-05,             1.6505e-05
                      3,                 4.2739,                 31.984,                   4.39,                      0,                      0,                      0,                      0,                  4.525,                 14.658,                 4.2553,             3.2681e-05,             3.2681e-05,             3.2681e-05
                      4,                 4.2272,                  26.36,                 4.4183,                      0,                      0,                      0,                      0,                  4.525,                 14.658,                 4.2559,             4.8528e-05,             4.8528e-05,             4.8528e-05
                      5,                 4.2916,                 25.641,                 4.5287,                      0,                      0,                      0,                      0,                  4.525,                 14.658,                 4.2563,             6.4044e-05,             6.4044e-05,             6.4044e-05
                      6,                 4.0433,                 35.334,                 4.4877,                      0,                      0,                      0,                      0,                 4.5249,                 14.659,                  4.257,             7.9232e-05,             7.9232e-05,             7.9232e-05
                      7,                 4.3085,                  26.16,                  4.499,                      0,                      0,                      0,                      0,                 4.5249,                 14.662,                 4.2576,              9.409e-05,              9.409e-05,              9.409e-05
                      8,                 4.6189,                 49.048,                 4.5518,                      0,                      0,                      0,                      0,                 4.5249,                  14.66,                 4.2581,             0.00010862,             0.00010862,             0.00010862
                      9,                 4.6602,                 43.939,                 4.3863,                      0,                      0,                      0,                      0,                 4.5249,                  14.66,                 4.2579,             0.00012282,             0.00012282,             0.00012282
                     10,                 4.3464,                 35.321,                 4.5255,                      0,                      0,                      0,                      0,                 4.5252,                 14.664,                 4.2587,             0.00013669,             0.00013669,             0.00013669
