                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3378,                 5.9664,                 1.1876,                0.00159,                0.08031,                0.00089,                 0.0003,                 1.6834,                 4.8466,                0.88264,                  6e-05,                  6e-05,                  6e-05
                      2,                 2.2364,                 5.9067,                 1.1635,                0.00759,                0.38342,                 0.0072,                0.00239,                 1.6758,                  4.805,                0.80959,             0.00013907,             0.00013907,             0.00013907
                      3,                 1.6476,                 4.0647,                0.81435,                0.00908,                0.45855,                0.01188,                0.00364,                 1.6585,                 4.7013,                0.81378,             0.00021709,             0.00021709,             0.00021709
                      4,                 1.6372,                 2.5741,                 0.8095,                0.00887,                0.44819,                0.01016,                0.00271,                 1.6882,                 4.4319,                0.82505,             0.00029405,             0.00029405,             0.00029405
                      5,                 1.5759,                  2.638,                0.80179,                0.00887,                0.44819,                0.00816,                0.00242,                 1.5556,                 4.3412,                0.79221,             0.00036995,             0.00036995,             0.00036995
                      6,                 1.5357,                 2.0943,                 0.8058,                0.00851,                0.43005,                0.00887,                 0.0028,                 1.5835,                 4.2673,                 0.8047,             0.00044479,             0.00044479,             0.00044479
                      7,                 1.5494,                  1.976,                0.81021,                0.00887,                0.44819,                0.00989,                0.00305,                 1.5587,                 4.2629,                0.79917,             0.00051857,             0.00051857,             0.00051857
                      8,                 1.5055,                 1.9063,                0.80054,                0.00954,                0.48187,                0.01317,                0.00392,                 1.5193,                 4.2551,                0.79368,             0.00059129,             0.00059129,             0.00059129
                      9,                 1.5033,                 1.7079,                0.81313,                0.01062,                0.53627,                0.02668,                   0.01,                 1.5726,                  4.148,                0.80136,             0.00066296,             0.00066296,             0.00066296
                     10,                 1.4765,                 1.6838,                0.79959,                0.00892,                0.45078,                0.02643,                0.00679,                 1.5446,                 4.1619,                0.79665,             0.00073357,             0.00073357,             0.00073357
                     11,                 1.4227,                 1.7363,                0.78155,                0.01082,                0.54663,                0.09837,                0.03574,                 1.5926,                 4.0557,                0.79368,             0.00080312,             0.00080312,             0.00080312
                     12,                 1.4834,                 1.7059,                0.78007,                0.01251,                0.63212,                 0.1498,                0.04602,                 1.4919,                 3.8706,                0.78946,             0.00087161,             0.00087161,             0.00087161
                     13,                  1.451,                 1.5386,                 0.7775,                0.01328,                0.67098,                0.03342,                0.01143,                 1.4625,                 3.8223,                0.77658,             0.00093904,             0.00093904,             0.00093904
                     14,                 1.4715,                  1.615,                0.78149,                0.01272,                0.64249,                0.03554,                0.01118,                 1.5258,                 3.7769,                0.79096,              0.0010054,              0.0010054,              0.0010054
                     15,                 1.4148,                 1.4825,                0.78005,                0.01313,                0.66321,                0.24184,                0.08677,                 1.4886,                 3.4414,                 0.8081,              0.0010707,              0.0010707,              0.0010707
                     16,                 1.4264,                 1.5454,                0.77911,                0.01318,                 0.6658,                0.24971,                0.08299,                 1.5525,                  3.346,                0.82488,               0.001135,               0.001135,               0.001135
                     17,                 1.3947,                 1.4227,                0.77217,                0.01272,                0.64249,                0.26951,                0.09242,                  1.599,                 3.3003,                0.84476,              0.0011982,              0.0011982,              0.0011982
                     18,                 1.3935,                 1.4582,                0.78092,                0.82787,                0.17444,                0.33248,                0.12675,                 1.5001,                 3.3019,                0.81326,              0.0012603,              0.0012603,              0.0012603
                     19,                 1.4367,                 1.4208,                0.77132,                0.10508,                0.38342,                0.15946,                0.06141,                   1.56,                  3.028,                0.82937,              0.0013214,              0.0013214,              0.0013214
                     20,                 1.3828,                 1.3441,                0.76516,                 0.6258,                0.47225,                0.48895,                0.16317,                  1.545,                 2.3712,                0.80596,              0.0013814,              0.0013814,              0.0013814
                     21,                 1.4705,                 1.3984,                0.78118,                0.48532,                0.50259,                 0.4508,                0.13541,                 1.6311,                 2.0083,                  0.832,              0.0014404,              0.0014404,              0.0014404
                     22,                 1.4494,                 1.3644,                0.78322,                0.56957,                0.54145,                0.55713,                0.19296,                 1.4654,                 1.9364,                0.79743,              0.0014983,              0.0014983,              0.0014983
                     23,                 1.4267,                 1.4044,                 0.7795,                0.61918,                0.57254,                0.58438,                0.20816,                 1.4924,                  2.092,                0.80141,              0.0015552,              0.0015552,              0.0015552
                     24,                 1.4029,                 1.2997,                 0.7878,                0.62887,                0.44776,                0.46921,                 0.1609,                 1.5612,                 2.2411,                0.81908,               0.001611,               0.001611,               0.001611
                     25,                 1.4053,                 1.2703,                0.76703,                0.62633,                0.46898,                0.50792,                0.18212,                 1.5591,                  2.073,                0.81038,              0.0016657,              0.0016657,              0.0016657
                     26,                 1.4639,                 1.3427,                0.78523,                0.57924,                 0.3342,                0.35894,                 0.1146,                 1.5963,                  2.515,                0.82544,              0.0016693,              0.0016693,              0.0016693
                     27,                 1.3759,                 1.2341,                0.76975,                0.69781,                0.47409,                0.54261,                0.17465,                 1.6048,                 1.8997,                0.81225,              0.0016561,              0.0016561,              0.0016561
                     28,                 1.3703,                 1.1712,                0.77182,                0.69946,                 0.5544,                0.60664,                0.22205,                 1.5252,                 1.7169,                0.81049,              0.0016428,              0.0016428,              0.0016428
                     29,                 1.3712,                 1.1897,                0.75714,                 0.6702,                0.53886,                0.57888,                0.20458,                 1.5182,                 1.6458,                 0.7975,              0.0016296,              0.0016296,              0.0016296
                     30,                 1.3564,                 1.1507,                0.76482,                 0.5788,                0.56736,                0.53526,                 0.1693,                 1.6696,                 1.6711,                0.82992,              0.0016164,              0.0016164,              0.0016164
                     31,                 1.4257,                 1.2138,                0.78197,                0.70796,                0.59067,                0.59279,                0.22019,                 1.5191,                 1.5809,                0.81569,              0.0016032,              0.0016032,              0.0016032
                     32,                  1.385,                 1.1595,                0.76414,                0.60469,                0.60881,                0.61474,                0.22914,                 1.4929,                 1.4921,                0.80184,              0.0015899,              0.0015899,              0.0015899
