                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2492,                 7.2345,                 1.6123,                0.00274,                0.16364,                0.00177,                0.00055,                 1.0046,                 6.1262,                 1.3395,                      0,                      0,                      0
                      2,                 1.2699,                 7.2912,                  1.634,                0.00267,                0.15909,                0.00167,                0.00054,                 1.0071,                 6.1344,                 1.3428,             1.9868e-05,             1.9868e-05,             1.9868e-05
                      3,                 1.3017,                 7.2998,                  1.639,                0.00267,                0.15909,                0.00169,                0.00054,                 1.0111,                 6.1435,                 1.3463,             3.9472e-05,             3.9472e-05,             3.9472e-05
                      4,                 1.2967,                 7.3746,                 1.6847,                0.00267,                0.15909,                0.00169,                0.00056,                 1.0154,                 6.1464,                 1.3489,             5.8812e-05,             5.8812e-05,             5.8812e-05
                      5,                 1.3313,                 7.4191,                 1.7385,                0.00275,                0.16364,                0.00179,                0.00055,                 1.0183,                 6.1568,                 1.3516,             7.7888e-05,             7.7888e-05,             7.7888e-05
                      6,                 1.2926,                 7.3387,                 1.6542,                 0.0026,                0.15455,                0.00172,                0.00054,                 1.0202,                 6.1661,                 1.3551,               9.67e-05,               9.67e-05,               9.67e-05
                      7,                 1.2155,                 7.0749,                 1.6307,                0.00261,                0.15455,                0.00174,                0.00053,                 1.0254,                 6.1767,                 1.3598,             0.00011525,             0.00011525,             0.00011525
                      8,                 1.2761,                  7.438,                 1.6607,                0.00261,                0.15455,                0.00174,                0.00053,                   1.03,                 6.1829,                 1.3628,             0.00013353,             0.00013353,             0.00013353
                      9,                 1.2361,                 7.2097,                 1.6655,                0.00247,                0.14545,                0.00167,                0.00052,                 1.0352,                 6.1848,                 1.3672,             0.00015155,             0.00015155,             0.00015155
                     10,                 1.2926,                 7.4539,                 1.7073,                0.00343,                    0.2,                0.00436,                0.00109,                0.96108,                 6.0334,                 1.2395,             0.00016931,             0.00016931,             0.00016931
                     11,                 1.0532,                 6.0813,                 1.3203,                0.00358,                0.20909,                0.00552,                 0.0011,                 1.0518,                 6.0136,                 1.2258,              0.0001868,              0.0001868,              0.0001868
                     12,                 0.9838,                  5.379,                 1.2449,                0.00448,                0.25909,                0.00799,                0.00169,                 1.0134,                 5.8906,                 1.2331,             0.00020403,             0.00020403,             0.00020403
                     13,                0.93759,                 4.8317,                 1.2081,                0.00542,                0.30455,                0.01029,                0.00279,                0.92847,                 5.7461,                 1.2362,             0.00022099,             0.00022099,             0.00022099
                     14,                0.96727,                 4.2519,                 1.2156,                0.00994,                0.56364,                0.01187,                0.00369,                0.90219,                 5.6586,                 1.2241,             0.00023769,             0.00023769,             0.00023769
                     15,                0.92693,                 3.5654,                 1.2041,                0.01024,                0.60909,                0.00975,                0.00311,                0.91101,                 5.6048,                 1.2248,             0.00025413,             0.00025413,             0.00025413
                     16,                0.94546,                 3.1346,                 1.2251,                0.01026,                0.63636,                 0.0093,                0.00318,                0.89295,                 5.5098,                 1.2262,              0.0002703,              0.0002703,              0.0002703
                     17,                 0.9284,                 3.0101,                 1.2203,                0.01041,                0.65909,                0.00968,                0.00349,                0.86615,                 5.4389,                 1.2184,              0.0002862,              0.0002862,              0.0002862
                     18,                0.91177,                 2.9377,                 1.2037,                0.01123,                0.69091,                0.01132,                0.00384,                 0.8636,                 5.4572,                 1.2073,             0.00030185,             0.00030185,             0.00030185
                     19,                0.91095,                 2.9465,                 1.2079,                0.01397,                0.73636,                0.01403,                0.00446,                0.86477,                  5.487,                 1.2016,             0.00031723,             0.00031723,             0.00031723
                     20,                 0.8922,                 2.7858,                 1.1895,                0.01465,                0.67273,                0.01372,                0.00471,                0.85949,                 5.5226,                 1.2073,             0.00033234,             0.00033234,             0.00033234
                     21,                0.85713,                 2.7187,                 1.1809,                0.01354,                0.60455,                0.01189,                0.00419,                0.87401,                 5.5905,                 1.2274,             0.00034719,             0.00034719,             0.00034719
                     22,                0.84749,                 2.5505,                 1.1697,                0.01238,                0.55455,                0.01068,                0.00392,                0.87289,                 5.6082,                 1.2277,             0.00036178,             0.00036178,             0.00036178
