                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  6.039,                  6.891,                 4.2245,                      0,                      0,                      0,                      0,                 6.2315,                 5.4963,                 4.1597,              1.667e-05,              1.667e-05,              1.667e-05
                      2,                 5.9852,                 6.9943,                 4.2444,                      0,                      0,                      0,                      0,                 6.2316,                 5.4939,                 4.1608,              4.902e-05,              4.902e-05,              4.902e-05
                      3,                  6.097,                 7.0962,                  4.255,                      0,                      0,                      0,                      0,                 6.2316,                 5.4939,                 4.1617,             8.0049e-05,             8.0049e-05,             8.0049e-05
                      4,                 6.0679,                 7.6476,                 4.2567,                      0,                      0,                      0,                      0,                 6.2317,                 5.4931,                 4.1627,             0.00010976,             0.00010976,             0.00010976
                      5,                  6.123,                 6.9647,                 4.2721,                      0,                      0,                      0,                      0,                  6.232,                 5.4953,                 4.1634,             0.00013815,             0.00013815,             0.00013815
                      6,                 5.9343,                 6.8501,                 4.2173,                      0,                      0,                      0,                      0,                 6.2325,                 5.4989,                 4.1634,             0.00016522,             0.00016522,             0.00016522
                      7,                 5.9818,                 6.7702,                 4.2288,                      0,                      0,                      0,                      0,                 6.2325,                 5.5026,                 4.1642,             0.00019096,             0.00019096,             0.00019096
                      8,                 5.7738,                 6.2465,                 4.1498,                      0,                      0,                      0,                      0,                 6.2356,                 5.5083,                 4.1655,             0.00021539,             0.00021539,             0.00021539
                      9,                 5.9165,                  6.036,                 4.0817,                      0,                      0,                      0,                      0,                 6.2354,                 5.5129,                 4.1666,              0.0002385,              0.0002385,              0.0002385
                     10,                 5.6801,                 5.6158,                 3.9952,                      0,                      0,                      0,                      0,                 6.2361,                 5.5227,                 4.1694,             0.00026029,             0.00026029,             0.00026029
                     11,                 5.6326,                  5.604,                 3.8636,                      0,                      0,                      0,                      0,                 6.2379,                 5.5323,                 4.1723,             0.00028076,             0.00028076,             0.00028076
                     12,                 5.3215,                 5.5391,                 3.8282,                      0,                      0,                      0,                      0,                 6.2405,                 5.5461,                 4.1785,              0.0002999,              0.0002999,              0.0002999
                     13,                 5.0247,                 4.5846,                 3.7401,                      0,                      0,                      0,                      0,                 6.2457,                 5.5776,                 4.1879,             0.00031773,             0.00031773,             0.00031773
                     14,                 4.7473,                 4.3414,                 3.6581,                      0,                      0,                      0,                      0,                 6.2504,                 5.6072,                 4.1995,             0.00033424,             0.00033424,             0.00033424
                     15,                 4.8998,                 4.6033,                  3.585,                      0,                      0,                      0,                      0,                 6.2578,                 5.6294,                 4.2126,             0.00034942,             0.00034942,             0.00034942
                     16,                 4.4785,                 4.1649,                 3.4741,                      0,                      0,                      0,                      0,                 6.2646,                 5.6594,                 4.2279,             0.00036329,             0.00036329,             0.00036329
                     17,                 4.4635,                 3.9789,                 3.4017,                      0,                      0,                      0,                      0,                  6.275,                 5.6517,                 4.2492,             0.00037584,             0.00037584,             0.00037584
                     18,                 4.2986,                 3.6908,                 3.4053,                      0,                      0,                      0,                      0,                 6.2849,                 5.6727,                 4.2696,             0.00038706,             0.00038706,             0.00038706
                     19,                 4.3265,                 3.8222,                 3.2412,                      0,                      0,                      0,                      0,                  6.293,                  5.703,                 4.2889,             0.00039697,             0.00039697,             0.00039697
                     20,                 4.2232,                 3.6545,                 3.1335,                      0,                      0,                      0,                      0,                  6.308,                 5.7649,                 4.3198,             0.00040555,             0.00040555,             0.00040555
                     21,                 4.1573,                  3.565,                  3.112,                      0,                      0,                      0,                      0,                 6.3213,                 5.6407,                 4.3586,             0.00041282,             0.00041282,             0.00041282
                     22,                 4.1342,                 3.4964,                 2.9888,                      0,                      0,                      0,                      0,                 6.3406,                 5.4637,                 4.4043,             0.00041876,             0.00041876,             0.00041876
                     23,                 4.1227,                 3.4753,                 2.9422,                      0,                      0,                      0,                      0,                 6.3532,                 5.4686,                 4.4421,             0.00042338,             0.00042338,             0.00042338
                     24,                 4.0684,                 3.4813,                 2.8975,                      0,                      0,                      0,                      0,                 6.3642,                 5.5108,                   4.47,             0.00042669,             0.00042669,             0.00042669
                     25,                 4.0277,                 3.3413,                 2.7527,                      0,                      0,                      0,                      0,                 6.3743,                 5.5126,                  4.496,             0.00042867,             0.00042867,             0.00042867
                     26,                 3.9995,                 3.3075,                 2.6991,                      0,                      0,                      0,                      0,                 6.3812,                 5.4882,                 4.5192,             0.00042934,             0.00042934,             0.00042934
                     27,                 3.8853,                 3.1742,                 2.6709,                      0,                      0,                      0,                      0,                 6.3826,                 5.5363,                 4.5252,             0.00042868,             0.00042868,             0.00042868
                     28,                 3.9271,                 3.2168,                 2.5951,                      0,                      0,                      0,                      0,                 6.3822,                  5.512,                 4.5236,              0.0004267,              0.0004267,              0.0004267
                     29,                 3.8541,                 3.1349,                 2.5622,                      0,                      0,                      0,                      0,                 6.3881,                 5.5129,                 4.5459,              0.0004234,              0.0004234,              0.0004234
                     30,                 3.7221,                 2.9899,                 2.4336,                      0,                      0,                      0,                      0,                 6.4054,                 5.5176,                 4.5916,             0.00041879,             0.00041879,             0.00041879
                     31,                 3.7069,                  2.946,                 2.3618,                      0,                      0,                      0,                      0,                 6.4143,                  5.556,                 4.6232,             0.00041285,             0.00041285,             0.00041285
                     32,                 3.6524,                 2.9367,                 2.4319,                      0,                      0,                      0,                      0,                 6.4207,                 5.6186,                 4.6476,             0.00040559,             0.00040559,             0.00040559
                     33,                 3.7026,                 3.0393,                 2.3134,                      0,                      0,                      0,                      0,                 6.4263,                 5.6609,                 4.6659,             0.00039701,             0.00039701,             0.00039701
                     34,                 3.6977,                 3.0178,                 2.2862,                      0,                      0,                      0,                      0,                 6.4322,                 5.6762,                 4.6851,             0.00038711,             0.00038711,             0.00038711
                     35,                 3.6385,                 2.7429,                 2.2426,                      0,                      0,                      0,                      0,                 6.4356,                  5.673,                 4.7013,              0.0003759,              0.0003759,              0.0003759
                     36,                 3.6225,                 2.8411,                 2.1427,                      0,                      0,                      0,                      0,                 6.4305,                 5.5949,                 4.6813,             0.00036336,             0.00036336,             0.00036336
                     37,                 3.5737,                 2.7282,                  2.133,                      0,                      0,                      0,                      0,                 6.4309,                 5.6018,                 4.6868,              0.0003495,              0.0003495,              0.0003495
                     38,                 3.5704,                 2.8056,                 2.2317,                      0,                      0,                      0,                      0,                 6.4305,                 5.6588,                 4.6904,             0.00033432,             0.00033432,             0.00033432
                     39,                 3.5664,                 2.6974,                 2.1632,                      0,                      0,                      0,                      0,                 6.4194,                 5.6748,                 4.6502,             0.00031782,             0.00031782,             0.00031782
                     40,                 3.4182,                 2.7001,                 2.1386,                      0,                      0,                      0,                      0,                 6.4142,                 5.6854,                 4.6345,                 0.0003,                 0.0003,                 0.0003
                     41,                 3.2704,                 3.1703,                 2.0281,                      0,                      0,                      0,                      0,                  6.414,                 5.6739,                 4.6321,             0.00028086,             0.00028086,             0.00028086
                     42,                 3.3433,                 2.9824,                 2.1107,                      0,                      0,                      0,                      0,                 6.4093,                 5.6311,                 4.6136,              0.0002604,              0.0002604,              0.0002604
                     43,                 3.3124,                  2.936,                  2.073,                      0,                      0,                      0,                      0,                 6.3973,                 5.5275,                 4.5678,             0.00023861,             0.00023861,             0.00023861
                     44,                 3.2414,                 2.8593,                 2.0032,                      0,                      0,                      0,                      0,                 6.3921,                 5.5136,                  4.554,             0.00021551,             0.00021551,             0.00021551
                     45,                 3.2126,                 2.7621,                 2.0626,                      0,                      0,                      0,                      0,                 6.3799,                 5.5122,                 4.5179,             0.00019109,             0.00019109,             0.00019109
                     46,                 3.1923,                 2.7676,                 1.9654,                      0,                      0,                      0,                      0,                 6.3677,                 5.5002,                 4.4822,             0.00016535,             0.00016535,             0.00016535
                     47,                 3.2212,                 2.8241,                 2.0609,                      0,                      0,                      0,                      0,                 6.3629,                 5.5026,                 4.4696,             0.00013829,             0.00013829,             0.00013829
                     48,                 3.1529,                 2.7298,                 2.0017,                      0,                      0,                      0,                      0,                 6.3574,                 5.5045,                 4.4534,             0.00010991,             0.00010991,             0.00010991
                     49,                 3.1691,                 2.7325,                 1.9538,                      0,                      0,                      0,                      0,                 6.3501,                 5.4854,                 4.4289,             8.0203e-05,             8.0203e-05,             8.0203e-05
                     50,                 3.1174,                 2.7119,                 2.0271,                      0,                      0,                      0,                      0,                 6.3377,                 5.4563,                 4.3957,              4.918e-05,              4.918e-05,              4.918e-05
