                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3934,                 4.8387,                 1.1686,                 0.0019,                0.60957,                0.00293,                0.00161,                 1.4974,                 4.0447,                0.89187,                      0,                      0,                      0
                      2,                 2.3468,                 4.9335,                 1.1549,                0.00187,                 0.6034,                0.00279,                0.00142,                 1.5031,                 4.0419,                0.89225,              1.656e-05,              1.656e-05,              1.656e-05
                      3,                 2.2828,                 4.8129,                 1.1603,                 0.0018,                0.59105,                0.00264,                 0.0015,                 1.5071,                 4.0382,                0.89245,               3.29e-05,               3.29e-05,               3.29e-05
                      4,                 2.4553,                 4.8408,                 1.1836,                0.00161,                0.56019,                0.00298,                0.00173,                 1.5163,                  4.039,                 0.8941,              4.902e-05,              4.902e-05,              4.902e-05
                      5,                 2.2976,                 4.9052,                 1.1725,                0.00165,                0.56636,                0.00269,                0.00147,                 1.5193,                 4.0378,                0.89449,              6.492e-05,              6.492e-05,              6.492e-05
                      6,                 2.3222,                 4.8467,                 1.1657,                0.00162,                0.61034,                 0.0025,                0.00133,                  1.524,                 4.0422,                 0.8952,             8.0599e-05,             8.0599e-05,             8.0599e-05
                      7,                 2.3199,                  4.792,                 1.1581,                0.00146,                0.53549,                0.00386,                0.00145,                 1.5287,                 4.0424,                0.89585,             9.6059e-05,             9.6059e-05,             9.6059e-05
                      8,                 2.3329,                 4.8407,                 1.1664,                0.00135,                0.51698,                0.00412,                0.00161,                 1.5333,                 4.0418,                0.89711,              0.0001113,              0.0001113,              0.0001113
                      9,                  2.508,                 4.8823,                 1.1816,                0.00134,                0.56713,                0.00311,                0.00151,                 1.5322,                 4.0456,                0.89848,             0.00012632,             0.00012632,             0.00012632
                     10,                 2.2724,                 4.7948,                 1.1445,                0.00272,                0.83951,                0.10755,                0.05076,                 1.7663,                 4.0565,                 0.8966,             0.00014112,             0.00014112,             0.00014112
                     11,                 2.0442,                  4.352,                 1.0145,                 0.0034,                0.95062,                0.27425,                0.16041,                 1.8859,                  4.054,                0.90854,              0.0001557,              0.0001557,              0.0001557
                     12,                 2.0619,                 4.0769,                0.98672,                0.00361,                0.97531,                0.26007,                0.17708,                 1.7345,                 3.9926,                0.89113,             0.00017006,             0.00017006,             0.00017006
                     13,                 2.0207,                 3.8096,                 0.9724,                0.00388,                0.99383,                0.25325,                0.14323,                 1.6551,                 3.9226,                0.87696,              0.0001842,              0.0001842,              0.0001842
                     14,                 1.9955,                 3.3375,                0.93385,                0.00405,                0.98765,                0.27928,                0.08412,                 1.6446,                 3.8744,                0.88022,             0.00019812,             0.00019812,             0.00019812
                     15,                 1.9063,                 2.9306,                0.92234,                0.00431,                0.99383,                0.18989,                0.04585,                 1.7011,                 3.8076,                0.88989,             0.00021182,             0.00021182,             0.00021182
                     16,                 1.8679,                 2.5097,                0.91959,                0.00435,                0.98148,                0.33292,                0.09607,                 1.6548,                 3.7354,                0.88628,              0.0002253,              0.0002253,              0.0002253
                     17,                 1.7423,                 2.0252,                0.91992,                0.00445,                0.98148,                0.33365,                 0.1086,                 1.5454,                  3.631,                0.87436,             0.00023855,             0.00023855,             0.00023855
                     18,                 1.7632,                 2.1185,                0.94136,                 0.0045,                0.98765,                0.33569,                0.09589,                 1.5005,                 3.5638,                0.87481,             0.00025159,             0.00025159,             0.00025159
