                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1672,                 369.54,                 3.0425,                      0,                      0,                      0,                      0,                0.57426,                 492.85,                0.39286,                  6e-05,                  6e-05,                  6e-05
                      2,                 4.0864,                  405.5,                 2.9204,                      0,                      0,                      0,                      0,                0.57426,                 492.85,                0.39306,             0.00013861,             0.00013861,             0.00013861
                      3,                 3.7338,                 455.57,                 2.6595,                      0,                      0,                      0,                      0,                0.57381,                 492.85,                0.39287,             0.00021563,             0.00021563,             0.00021563
                      4,                 3.6254,                 382.05,                 2.5734,                      0,                      0,                      0,                      0,                0.57202,                 492.85,                0.39159,             0.00029107,             0.00029107,             0.00029107
                      5,                 4.4135,                 396.86,                 3.1345,                      0,                      0,                      0,                      0,                0.57122,                 492.85,                  0.391,             0.00036492,             0.00036492,             0.00036492
                      6,                 3.8687,                 284.53,                  2.638,                      0,                      0,                      0,                      0,                0.57073,                 483.25,                0.39076,             0.00043718,             0.00043718,             0.00043718
                      7,                 4.3494,                 228.56,                 2.7401,                      0,                      0,                      0,                      0,                 0.5537,                 473.66,                0.37983,             0.00050786,             0.00050786,             0.00050786
                      8,                 4.4235,                 96.877,                 2.7057,                      0,                      0,                      0,                      0,                0.50506,                 453.33,                0.34897,             0.00057694,             0.00057694,             0.00057694
                      9,                 3.6192,                 36.828,                 2.4755,                      0,                      0,                      0,                      0,                0.39589,                 388.97,                0.27868,             0.00064444,             0.00064444,             0.00064444
                     10,                 3.3096,                  18.69,                 2.2019,                      0,                      0,                      0,                      0,                0.24906,                 193.92,                0.18161,             0.00071035,             0.00071035,             0.00071035
                     11,                 3.2222,                 14.288,                 1.9139,                      0,                      0,                      0,                      0,                0.11078,                 149.75,                0.08739,             0.00077468,             0.00077468,             0.00077468
                     12,                 2.9867,                  11.83,                 1.5957,                      0,                      0,                      0,                      0,                0.06321,                 134.36,                0.05402,             0.00083742,             0.00083742,             0.00083742
                     13,                 2.8347,                  7.785,                 1.4142,                      0,                      0,                      0,                      0,                 0.0491,                 155.11,                 0.0441,             0.00089857,             0.00089857,             0.00089857
                     14,                 2.9217,                 6.2938,                 1.3802,                      0,                      0,                      0,                      0,                0.03603,                 153.98,                0.03458,             0.00095813,             0.00095813,             0.00095813
                     15,                 2.7884,                 5.5839,                 1.3036,                      0,                      0,                      0,                      0,                0.02738,                 148.62,                0.02744,              0.0010161,              0.0010161,              0.0010161
                     16,                 2.7082,                 4.9008,                 1.2533,                      0,                      0,                      0,                      0,                0.02364,                 147.77,                0.02451,              0.0010725,              0.0010725,              0.0010725
                     17,                 2.7397,                 4.1802,                 1.2367,                      0,                      0,                      0,                      0,                0.02813,                 136.27,                0.02772,              0.0011273,              0.0011273,              0.0011273
                     18,                 2.5607,                 3.6602,                 1.1853,                      0,                      0,                      0,                      0,                0.06313,                 124.48,                0.05293,              0.0011805,              0.0011805,              0.0011805
                     19,                 2.4393,                 3.3808,                 1.1312,                      0,                      0,                      0,                      0,                0.08043,                 130.48,                0.06563,              0.0012321,              0.0012321,              0.0012321
                     20,                 2.2877,                  3.118,                 1.1425,                      0,                      0,                      0,                      0,                0.03824,                 140.15,                0.03657,              0.0012822,              0.0012822,              0.0012822
                     21,                 2.3321,                 2.9789,                 1.1132,                      0,                      0,                      0,                      0,                0.08808,                 108.89,                0.07204,              0.0013306,              0.0013306,              0.0013306
                     22,                 2.1496,                 2.8222,                 1.0417,                  5e-05,                0.00259,                  3e-05,                  1e-05,                 3.7324,                 26.912,                 1.6147,              0.0013775,              0.0013775,              0.0013775
                     23,                 2.0912,                 2.6328,                 1.0263,                0.00021,                0.01036,                0.00011,                  3e-05,                 2.9724,                 9.5546,                 1.3684,              0.0014228,              0.0014228,              0.0014228
                     24,                 2.0975,                  2.564,                 1.0072,                0.00133,                0.06477,                0.00585,                0.00102,                 2.7369,                 5.7958,                 1.2672,              0.0014664,              0.0014664,              0.0014664
                     25,                 2.0197,                 2.4145,                0.97721,                0.18362,                 0.0285,                0.01706,                0.00357,                 2.4455,                 4.5136,                 1.1713,              0.0015085,              0.0015085,              0.0015085
                     26,                  1.989,                  2.308,                0.98773,                 0.3511,                0.03786,                 0.0448,                0.01173,                 2.3184,                 4.0567,                 1.1485,              0.0015039,              0.0015039,              0.0015039
                     27,                 1.9934,                 2.2702,                0.96744,                0.16389,                0.05959,                0.04205,                0.01068,                 2.2466,                  3.723,                 1.1059,              0.0014841,              0.0014841,              0.0014841
                     28,                 1.9264,                 2.2016,                0.95722,                0.29624,                0.09815,                0.07332,                0.02049,                 2.1467,                 3.3503,                 1.0668,              0.0014643,              0.0014643,              0.0014643
                     29,                 1.9935,                 2.1662,                0.95611,                0.07423,                0.03886,                0.02318,                0.00691,                 2.1919,                 3.7163,                 1.0823,              0.0014444,              0.0014444,              0.0014444
                     30,                 1.8759,                 2.1705,                0.91739,                0.13808,                0.09326,                0.05256,                0.01332,                 2.0668,                 3.7765,                 1.0715,              0.0014246,              0.0014246,              0.0014246
                     31,                 1.8599,                 2.1274,                0.92353,                 0.1432,                0.12435,                0.04801,                0.01212,                 2.0575,                 3.4606,                 1.0562,              0.0014047,              0.0014047,              0.0014047
                     32,                 1.8448,                  1.952,                0.93105,                0.26108,                0.24093,                0.11662,                0.03132,                 1.9876,                 3.1286,                 1.0053,              0.0013849,              0.0013849,              0.0013849
                     33,                 1.8452,                 2.0103,                0.92214,                0.27669,                0.22539,                0.10932,                0.03155,                 1.9811,                 3.0225,                0.99552,               0.001365,               0.001365,               0.001365
                     34,                 1.8907,                 1.9821,                0.92862,                0.31982,                0.31865,                0.19261,                0.05509,                 1.9612,                 2.6852,                0.97755,              0.0013452,              0.0013452,              0.0013452
                     35,                 1.8856,                 2.0233,                0.92496,                0.29464,                 0.2228,                0.12952,                0.03634,                 1.9108,                 2.9513,                0.97121,              0.0013254,              0.0013254,              0.0013254
                     36,                 1.8448,                 1.9113,                0.89862,                0.37656,                0.37565,                0.23274,                0.06615,                  1.859,                 2.4144,                0.95067,              0.0013055,              0.0013055,              0.0013055
                     37,                 1.8045,                 1.8595,                0.88535,                0.42807,                0.42228,                0.28823,                 0.0881,                 1.8016,                 2.2981,                0.92561,              0.0012857,              0.0012857,              0.0012857
                     38,                 1.8083,                 1.8573,                0.90635,                0.41208,                0.39896,                0.29634,                0.08472,                 1.8685,                 2.1783,                0.93632,              0.0012658,              0.0012658,              0.0012658
                     39,                 1.7665,                 1.8523,                0.89825,                0.43334,                0.40019,                0.30624,                0.07968,                 1.9481,                 2.0481,                0.95617,               0.001246,               0.001246,               0.001246
                     40,                 1.7834,                 1.7812,                0.88748,                0.47541,                0.41087,                0.37766,                0.10557,                  1.875,                 2.0025,                0.94002,              0.0012262,              0.0012262,              0.0012262
                     41,                 1.7567,                 1.7869,                0.88509,                 0.4991,                 0.4171,                0.39719,                0.11979,                 1.8277,                 2.0548,                0.92627,              0.0012063,              0.0012063,              0.0012063
                     42,                 1.7001,                 1.7062,                0.87829,                 0.4865,                0.46632,                0.33727,                 0.1072,                 1.7212,                 2.0033,                0.89481,              0.0011865,              0.0011865,              0.0011865
                     43,                 1.7121,                 1.6493,                0.87905,                0.51456,                0.41741,                0.40939,                0.12732,                 1.7497,                 2.0643,                0.90111,              0.0011666,              0.0011666,              0.0011666
                     44,                 1.7664,                  1.678,                0.87927,                0.61635,                0.44535,                0.47382,                0.15391,                 1.7165,                 1.9049,                0.89138,              0.0011468,              0.0011468,              0.0011468
                     45,                 1.7444,                 1.7074,                0.87872,                0.60452,                0.46332,                0.50203,                0.15378,                 1.7429,                 2.0299,                0.90034,              0.0011269,              0.0011269,              0.0011269
                     46,                 1.7385,                 1.6201,                0.87851,                0.59263,                0.46373,                 0.4633,                  0.134,                 1.8376,                 1.7047,                   0.92,              0.0011071,              0.0011071,              0.0011071
                     47,                 1.7189,                 1.6209,                0.87091,                 0.6211,                0.49482,                0.52872,                0.15993,                 1.7713,                 1.6482,                0.89979,              0.0010873,              0.0010873,              0.0010873
                     48,                 1.7073,                 1.6413,                0.89344,                0.50616,                0.35751,                0.32652,                 0.0757,                 2.1006,                 1.8187,                 1.0004,              0.0010674,              0.0010674,              0.0010674
                     49,                 1.7049,                 1.5895,                0.86759,                0.61608,                0.52073,                0.54195,                0.16743,                 1.7385,                 1.5953,                0.89829,              0.0010476,              0.0010476,              0.0010476
                     50,                 1.7483,                 1.5573,                0.88017,                0.60106,                0.48187,                0.50637,                  0.147,                 1.8255,                 1.6081,                0.91888,              0.0010277,              0.0010277,              0.0010277
                     51,                 1.6741,                 1.5207,                0.85779,                0.59711,                0.55291,                0.57587,                0.18096,                 1.7107,                 1.5595,                0.88483,              0.0010079,              0.0010079,              0.0010079
                     52,                 1.7036,                 1.5703,                0.87435,                0.57424,                0.53627,                0.54355,                 0.1721,                  1.731,                 1.5497,                0.88791,             0.00098805,             0.00098805,             0.00098805
