                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5755,                 5.2329,                 1.5157,                0.00164,                 0.0829,                0.00093,                 0.0003,                 2.4903,                 4.2929,                 1.0953,                  6e-05,                  6e-05,                  6e-05
                      2,                 3.3724,                 5.0944,                 1.4832,                0.00508,                0.25648,                0.00378,                0.00129,                 2.3977,                 4.2756,                 1.0156,             0.00013861,             0.00013861,             0.00013861
                      3,                 2.5547,                 3.7807,                 1.0551,                0.00938,                0.47409,                0.01185,                 0.0035,                 2.4308,                 4.1494,                0.99711,             0.00021564,             0.00021564,             0.00021564
                      4,                 2.4973,                 2.5074,                 1.0018,                0.00826,                 0.4171,                0.00873,                0.00232,                 2.5282,                 4.0414,                 1.0156,             0.00029109,             0.00029109,             0.00029109
                      5,                 2.3443,                 2.1014,                 1.0042,                0.00508,                0.25648,                0.00381,                  0.001,                  2.465,                 4.0623,                 1.0003,             0.00036495,             0.00036495,             0.00036495
                      6,                  2.324,                 1.9314,                 1.0053,                0.00472,                0.23834,                 0.0036,                0.00091,                 2.4424,                 3.9803,                 1.0063,             0.00043723,             0.00043723,             0.00043723
                      7,                 2.2752,                 1.7435,                0.98619,                0.00779,                0.39378,                0.00875,                0.00249,                 2.4792,                 3.8938,                  1.021,             0.00050792,             0.00050792,             0.00050792
                      8,                 2.2468,                 1.6414,                 1.0044,                0.00944,                0.47668,                0.01225,                0.00413,                  2.269,                  3.694,                 1.0183,             0.00057703,             0.00057703,             0.00057703
                      9,                   2.36,                 1.6333,                 1.0052,                 0.0101,                0.51036,                 0.0133,                0.00461,                 2.3263,                 3.6857,                 1.0028,             0.00064456,             0.00064456,             0.00064456
                     10,                 2.2996,                 1.5804,                0.98708,                0.01021,                0.51554,                0.01982,                0.00617,                 2.2418,                 3.6351,                0.99666,              0.0007105,              0.0007105,              0.0007105
                     11,                 2.1751,                 1.4946,                0.97371,                0.01123,                0.56736,                0.08662,                0.02729,                    2.3,                 3.5155,                0.99276,             0.00077486,             0.00077486,             0.00077486
                     12,                  2.248,                 1.4735,                0.95973,                0.01241,                0.62694,                0.03904,                0.01207,                 2.2645,                 3.4045,                0.99043,             0.00083763,             0.00083763,             0.00083763
                     13,                 2.1564,                 1.4598,                0.97044,                0.01318,                 0.6658,                 0.0677,                0.01978,                 2.2566,                 3.3991,                0.98506,             0.00089882,             0.00089882,             0.00089882
                     14,                 2.2194,                  1.411,                0.98032,                0.01313,                0.66321,                0.16582,                0.05874,                 2.2593,                 3.1778,                 1.0219,             0.00095843,             0.00095843,             0.00095843
                     15,                 2.1874,                 1.4215,                0.97584,                0.01292,                0.65285,                0.24085,                0.08896,                 2.2554,                 3.1657,                 1.0056,              0.0010165,              0.0010165,              0.0010165
                     16,                 2.0678,                 1.3611,                0.96592,                0.01379,                0.69689,                0.27846,                0.09242,                 2.2811,                 3.1087,                 1.0074,              0.0010729,              0.0010729,              0.0010729
                     17,                 2.2269,                 1.4224,                 0.9668,                0.01441,                0.72798,                0.31752,                0.09895,                 2.2532,                 3.1307,                 1.0088,              0.0011277,              0.0011277,              0.0011277
                     18,                 2.3357,                 1.3849,                 1.0031,                0.72717,                0.38667,                0.44025,                0.15275,                 2.3331,                  2.541,                 1.0443,               0.001181,               0.001181,               0.001181
                     19,                  2.158,                   1.37,                0.94182,                0.62648,                0.53886,                0.48682,                0.16083,                 2.2596,                 2.4599,                 1.0017,              0.0012327,              0.0012327,              0.0012327
