                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.7041,                 63.976,                 4.3319,                      0,                      0,                      0,                      0,                 4.5249,                 14.659,                 4.2543,                      0,                      0,                      0
                      2,                  4.595,                 32.031,                 4.4257,                      0,                      0,                      0,                      0,                 4.5249,                 14.659,                 4.2552,              1.656e-05,              1.656e-05,              1.656e-05
                      3,                 4.2739,                 31.984,                   4.39,                      0,                      0,                      0,                      0,                  4.525,                 14.658,                 4.2553,             3.2901e-05,             3.2901e-05,             3.2901e-05
                      4,                 4.2272,                  26.36,                 4.4183,                      0,                      0,                      0,                      0,                  4.525,                 14.658,                 4.2559,             4.9022e-05,             4.9022e-05,             4.9022e-05
                      5,                 4.2916,                 25.641,                 4.5287,                      0,                      0,                      0,                      0,                  4.525,                 14.658,                 4.2563,             6.4923e-05,             6.4923e-05,             6.4923e-05
                      6,                 4.0433,                 35.334,                 4.4877,                      0,                      0,                      0,                      0,                 4.5249,                 14.659,                  4.257,             8.0605e-05,             8.0605e-05,             8.0605e-05
                      7,                 4.3085,                  26.16,                  4.499,                      0,                      0,                      0,                      0,                 4.5249,                 14.662,                 4.2576,             9.6067e-05,             9.6067e-05,             9.6067e-05
                      8,                 4.6189,                 49.048,                 4.5518,                      0,                      0,                      0,                      0,                 4.5249,                  14.66,                 4.2581,             0.00011131,             0.00011131,             0.00011131
                      9,                 4.6602,                 43.939,                 4.3863,                      0,                      0,                      0,                      0,                 4.5249,                  14.66,                 4.2579,             0.00012633,             0.00012633,             0.00012633
                     10,                 4.3464,                 35.321,                 4.5255,                      0,                      0,                      0,                      0,                 4.5252,                 14.664,                 4.2587,             0.00014114,             0.00014114,             0.00014114
                     11,                 4.2606,                 36.031,                 4.3216,                      0,                      0,                      0,                      0,                 4.5248,                 14.675,                 4.2595,             0.00015572,             0.00015572,             0.00015572
                     12,                 4.7066,                  40.85,                  4.473,                      0,                      0,                      0,                      0,                 4.5259,                 14.686,                 4.2599,             0.00017008,             0.00017008,             0.00017008
                     13,                 4.4687,                 27.645,                 4.3843,                      0,                      0,                      0,                      0,                 4.5259,                 14.691,                 4.2606,             0.00018423,             0.00018423,             0.00018423
                     14,                 4.2485,                 23.134,                  4.441,                      0,                      0,                      0,                      0,                 4.5264,                 14.752,                  4.261,             0.00019815,             0.00019815,             0.00019815
                     15,                 4.6457,                  36.21,                 4.2662,                      0,                      0,                      0,                      0,                 4.5263,                 14.752,                 4.2623,             0.00021186,             0.00021186,             0.00021186
                     16,                 4.4887,                  29.65,                 4.3247,                      0,                      0,                      0,                      0,                 4.5263,                 14.752,                 4.2638,             0.00022534,             0.00022534,             0.00022534
                     17,                  4.287,                 22.186,                 4.3273,                      0,                      0,                      0,                      0,                 4.5262,                 14.758,                 4.2658,             0.00023861,             0.00023861,             0.00023861
                     18,                 4.5441,                 33.637,                 4.1864,                      0,                      0,                      0,                      0,                 4.5257,                 14.783,                  4.268,             0.00025165,             0.00025165,             0.00025165
                     19,                 4.2343,                  28.71,                 4.2332,                      0,                      0,                      0,                      0,                 4.5264,                  14.79,                  4.269,             0.00026448,             0.00026448,             0.00026448
                     20,                 4.0112,                 18.136,                 4.2461,                      0,                      0,                      0,                      0,                 4.5265,                 14.805,                 4.2715,             0.00027709,             0.00027709,             0.00027709
                     21,                 4.4397,                 24.608,                 4.0553,                      0,                      0,                      0,                      0,                 4.5273,                 14.869,                 4.2743,             0.00028947,             0.00028947,             0.00028947
                     22,                 3.8605,                 17.587,                 4.0161,                      0,                      0,                      0,                      0,                 4.5269,                 14.872,                 4.2773,             0.00030164,             0.00030164,             0.00030164
                     23,                 3.7828,                 15.847,                 4.0793,                      0,                      0,                      0,                      0,                 4.5278,                 14.919,                 4.2803,             0.00031359,             0.00031359,             0.00031359
                     24,                 4.0579,                 16.486,                 3.8447,                      0,                      0,                      0,                      0,                 4.5286,                 14.937,                  4.285,             0.00032532,             0.00032532,             0.00032532
                     25,                 4.0685,                 20.923,                 3.8626,                      0,                      0,                      0,                      0,                 4.5302,                 14.998,                 4.2893,             0.00033683,             0.00033683,             0.00033683
                     26,                  3.353,                 11.601,                 3.6365,                      0,                      0,                      0,                      0,                 4.5294,                 15.062,                 4.2938,             0.00034812,             0.00034812,             0.00034812
                     27,                 3.4086,                 12.502,                 3.6447,                      0,                      0,                      0,                      0,                 4.5301,                 15.107,                 4.2993,             0.00035919,             0.00035919,             0.00035919
                     28,                 3.5612,                 13.822,                 3.3583,                      0,                      0,                      0,                      0,                 4.5314,                 15.219,                 4.3046,             0.00037004,             0.00037004,             0.00037004
                     29,                 3.3918,                 10.741,                 3.0219,                      0,                      0,                      0,                      0,                 4.5318,                 15.238,                 4.3102,             0.00038067,             0.00038067,             0.00038067
                     30,                 3.1577,                 9.5565,                 3.1849,                      0,                      0,                      0,                      0,                  4.532,                 15.285,                 4.3157,             0.00039108,             0.00039108,             0.00039108
                     31,                 2.9933,                 7.7992,                 2.9566,                      0,                      0,                      0,                      0,                 4.5343,                 15.306,                 4.3217,             0.00040127,             0.00040127,             0.00040127
                     32,                 3.1167,                 8.1719,                 3.0978,                      0,                      0,                      0,                      0,                 4.5347,                  15.26,                 4.3277,             0.00041124,             0.00041124,             0.00041124
                     33,                  3.176,                 7.7197,                 2.8999,                      0,                      0,                      0,                      0,                  4.537,                 15.188,                 4.3336,             0.00042099,             0.00042099,             0.00042099
                     34,                 2.8565,                 6.5488,                  2.843,                      0,                      0,                      0,                      0,                 4.5357,                 15.128,                 4.3385,             0.00043052,             0.00043052,             0.00043052
                     35,                 3.0189,                 6.9832,                 2.7048,                      0,                      0,                      0,                      0,                 4.5362,                 15.101,                 4.3423,             0.00043983,             0.00043983,             0.00043983
                     36,                 3.0315,                 6.6981,                 2.4275,                      0,                      0,                      0,                      0,                 4.5369,                 15.112,                 4.3455,             0.00044893,             0.00044893,             0.00044893
                     37,                 3.0238,                 4.6972,                 2.3761,                      0,                      0,                      0,                      0,                 4.5391,                   15.2,                  4.348,              0.0004578,              0.0004578,              0.0004578
                     38,                 2.7977,                 5.4459,                 2.2422,                      0,                      0,                      0,                      0,                 4.5375,                 15.258,                 4.3499,             0.00046645,             0.00046645,             0.00046645
                     39,                 2.6746,                 5.0093,                 2.2565,                      0,                      0,                      0,                      0,                 4.5374,                  15.28,                 4.3523,             0.00047489,             0.00047489,             0.00047489
                     40,                 2.6004,                 4.4622,                 2.1537,                      0,                      0,                      0,                      0,                 4.5384,                 15.341,                 4.3563,              0.0004831,              0.0004831,              0.0004831
                     41,                  2.403,                 3.6383,                 2.1988,                      0,                      0,                      0,                      0,                 4.5393,                 15.504,                 4.3675,              0.0004911,              0.0004911,              0.0004911
                     42,                 2.3573,                 3.6699,                 2.1727,                      0,                      0,                      0,                      0,                 4.5416,                 14.492,                 4.3784,             0.00049887,             0.00049887,             0.00049887
                     43,                 2.4405,                 3.7676,                 2.1646,                      0,                      0,                      0,                      0,                 4.5428,                 13.182,                 4.3887,             0.00050643,             0.00050643,             0.00050643
                     44,                 2.5307,                 3.7163,                  2.065,                      0,                      0,                      0,                      0,                 4.5425,                 13.172,                 4.3967,             0.00051376,             0.00051376,             0.00051376
