                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.00198,                 640.16,                0.00432,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,                      0,                      0,                      0
                      2,                0.00687,                 638.29,                0.01489,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             1.9802e-05,             1.9802e-05,             1.9802e-05
                      3,                0.00212,                 643.13,                0.00462,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             3.9208e-05,             3.9208e-05,             3.9208e-05
                      4,                0.00234,                 637.61,                 0.0054,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             5.8218e-05,             5.8218e-05,             5.8218e-05
                      5,                0.02052,                 644.31,                0.05721,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             7.6832e-05,             7.6832e-05,             7.6832e-05
                      6,                 0.0049,                 639.62,                0.01099,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             9.5049e-05,             9.5049e-05,             9.5049e-05
                      7,                0.00599,                 639.11,                0.01303,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             0.00011287,             0.00011287,             0.00011287
                      8,                0.00224,                 636.45,                0.00491,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,              0.0001303,              0.0001303,              0.0001303
                      9,                0.04165,                 644.87,                0.08241,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             0.00014733,             0.00014733,             0.00014733
                     10,                0.00429,                 640.07,                0.00933,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,             0.00016396,             0.00016396,             0.00016396
                     11,                0.00444,                 635.77,                0.00962,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  9e-05,              0.0001802,              0.0001802,              0.0001802
                     12,                0.01786,                 638.93,                0.03884,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00019604,             0.00019604,             0.00019604
                     13,                0.00327,                 637.31,                0.00709,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00021149,             0.00021149,             0.00021149
                     14,                0.00061,                 636.62,                0.00134,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00022653,             0.00022653,             0.00022653
                     15,                0.00296,                 639.43,                0.00643,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00024119,             0.00024119,             0.00024119
                     16,                 0.0026,                 639.26,                0.00574,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00025545,             0.00025545,             0.00025545
                     17,                0.00504,                 638.71,                0.01118,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00026931,             0.00026931,             0.00026931
                     18,                 0.0059,                 613.46,                0.01585,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00028277,             0.00028277,             0.00028277
                     19,                0.00353,                 593.07,                0.00772,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00029584,             0.00029584,             0.00029584
                     20,                0.00555,                 575.58,                0.01209,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00030851,             0.00030851,             0.00030851
                     21,                0.00235,                 560.23,                0.00506,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00032079,             0.00032079,             0.00032079
                     22,                0.00176,                 546.41,                0.00379,                      0,                      0,                      0,                      0,                  4e-05,                 162.61,                  8e-05,             0.00033267,             0.00033267,             0.00033267
                     23,                0.00129,                 528.03,                 0.0027,                      0,                      0,                      0,                      0,                  4e-05,                 162.16,                  8e-05,             0.00034416,             0.00034416,             0.00034416
                     24,                0.00141,                 509.75,                0.00293,                      0,                      0,                      0,                      0,                  4e-05,                 160.12,                  8e-05,             0.00035525,             0.00035525,             0.00035525
                     25,                 0.0031,                 488.18,                0.00665,                      0,                      0,                      0,                      0,                  4e-05,                 158.96,                  8e-05,             0.00036594,             0.00036594,             0.00036594
                     26,                0.01681,                 469.15,                0.03514,                      0,                      0,                      0,                      0,                  4e-05,                 158.96,                  8e-05,             0.00037624,             0.00037624,             0.00037624
                     27,                0.03269,                 454.42,                0.06723,                      0,                      0,                      0,                      0,                  4e-05,                 158.87,                  8e-05,             0.00038614,             0.00038614,             0.00038614
                     28,                0.00534,                 437.45,                0.01059,                      0,                      0,                      0,                      0,                  4e-05,                 158.69,                  8e-05,             0.00039564,             0.00039564,             0.00039564
                     29,                0.00298,                 424.41,                0.00614,                      0,                      0,                      0,                      0,                  4e-05,                  158.6,                  8e-05,             0.00040475,             0.00040475,             0.00040475
                     30,                0.01118,                 413.78,                0.02179,                      0,                      0,                      0,                      0,                  4e-05,                 157.18,                  8e-05,             0.00041347,             0.00041347,             0.00041347
                     31,                0.00567,                 406.22,                0.01132,                      0,                      0,                      0,                      0,                  4e-05,                 156.29,                  8e-05,             0.00042178,             0.00042178,             0.00042178
                     32,                0.00379,                 400.02,                0.00794,                      0,                      0,                      0,                      0,                  4e-05,                 154.96,                  8e-05,              0.0004297,              0.0004297,              0.0004297
                     33,                0.00263,                  391.4,                0.00526,                      0,                      0,                      0,                      0,                  3e-05,                 154.25,                  7e-05,             0.00043723,             0.00043723,             0.00043723
                     34,                0.01341,                 387.52,                0.02413,                      0,                      0,                      0,                      0,                  3e-05,                 153.27,                  7e-05,             0.00044436,             0.00044436,             0.00044436
                     35,                0.00722,                 384.72,                 0.0143,                      0,                      0,                      0,                      0,                  3e-05,                  152.2,                  7e-05,             0.00045109,             0.00045109,             0.00045109
                     36,                 0.0153,                 379.05,                0.02714,                      0,                      0,                      0,                      0,                  3e-05,                 150.06,                  7e-05,             0.00045743,             0.00045743,             0.00045743
                     37,                 0.0052,                 376.06,                0.00978,                      0,                      0,                      0,                      0,                  3e-05,                 148.82,                  7e-05,             0.00046337,             0.00046337,             0.00046337
                     38,                0.01577,                 372.47,                0.02735,                      0,                      0,                      0,                      0,                  3e-05,                  136.9,                  6e-05,             0.00046891,             0.00046891,             0.00046891
                     39,                0.22934,                 371.05,                0.33808,                      0,                      0,                      0,                      0,                  3e-05,                  135.3,                  6e-05,             0.00047406,             0.00047406,             0.00047406
                     40,                0.02095,                  369.9,                0.03789,                      0,                      0,                      0,                      0,                  3e-05,                 130.85,                  6e-05,             0.00047881,             0.00047881,             0.00047881
