                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.3698,                 5.8429,                 1.2234,                0.00169,                0.08549,                0.00096,                0.00031,                 1.6824,                 4.8499,                0.88254,                  6e-05,                  6e-05,                  6e-05
                      2,                 2.3654,                 5.6997,                 1.2029,                0.00708,                0.35751,                0.00634,                0.00203,                 1.5793,                 4.7773,                0.80259,             0.00013722,             0.00013722,             0.00013722
                      3,                  1.652,                 4.0344,                 0.8175,                0.00882,                 0.4456,                0.01013,                0.00299,                 1.6555,                 4.6973,                0.80571,             0.00021127,             0.00021127,             0.00021127
                      4,                 1.5998,                 2.6521,                0.81093,                0.00913,                0.46114,                0.01067,                0.00319,                 1.6126,                 4.4025,                0.81377,             0.00028214,             0.00028214,             0.00028214
                      5,                 1.5739,                 2.4999,                0.80925,                0.00821,                0.41451,                0.00707,                0.00211,                 1.5487,                  4.398,                 0.7927,             0.00034984,             0.00034984,             0.00034984
                      6,                 1.5376,                 2.1468,                 0.8084,                0.00964,                0.48705,                0.01122,                0.00367,                 1.4731,                 4.1896,                0.79622,             0.00041436,             0.00041436,             0.00041436
                      7,                 1.5123,                 1.9849,                0.81563,                0.00959,                0.48446,                0.01835,                 0.0052,                  1.509,                 4.1623,                0.79595,             0.00047571,             0.00047571,             0.00047571
                      8,                 1.5209,                 1.7467,                0.80326,                0.01118,                0.56477,                0.01905,                0.00641,                 1.4783,                 4.0544,                0.78603,             0.00053388,             0.00053388,             0.00053388
                      9,                 1.4743,                 1.7625,                0.77744,                0.01051,                0.53109,                0.01377,                 0.0051,                 1.4752,                 4.0943,                0.79297,             0.00058888,             0.00058888,             0.00058888
                     10,                  1.482,                 1.6529,                0.78145,                0.01062,                0.53627,                0.03261,                0.01136,                 1.4874,                 3.9924,                0.79033,             0.00064071,             0.00064071,             0.00064071
                     11,                 1.4944,                 1.7055,                0.78392,                0.00995,                0.50259,                0.01588,                0.00543,                 1.4966,                 4.0794,                0.79331,             0.00068936,             0.00068936,             0.00068936
                     12,                  1.384,                 1.6202,                0.78383,                0.01297,                0.65544,                0.04012,                0.01382,                 1.4592,                 3.8042,                0.78414,             0.00073483,             0.00073483,             0.00073483
                     13,                 1.4428,                 1.5828,                0.78373,                0.01415,                0.71503,                  0.082,                0.03131,                 1.4438,                 3.7494,                0.78583,             0.00077713,             0.00077713,             0.00077713
                     14,                 1.3951,                 1.5257,                0.76481,                  0.014,                0.70725,                0.18701,                 0.0656,                 1.4382,                 3.6021,                0.78195,             0.00081626,             0.00081626,             0.00081626
                     15,                 1.4357,                 1.5022,                0.77195,                0.01467,                0.74093,                0.21884,                0.07099,                 1.4337,                 3.6059,                0.77291,             0.00085221,             0.00085221,             0.00085221
                     16,                 1.4061,                 1.5419,                0.76627,                0.01518,                0.76684,                0.34749,                0.12138,                 1.4552,                 3.3637,                0.78559,             0.00088498,             0.00088498,             0.00088498
                     17,                 1.3765,                 1.4587,                0.77503,                0.60892,                0.50777,                0.46336,                0.15949,                 1.4924,                 3.0936,                 0.8086,             0.00091458,             0.00091458,             0.00091458
                     18,                 1.4086,                  1.495,                 0.7751,                0.44325,                0.48446,                0.34301,                0.10982,                 1.5445,                 3.1423,                0.80485,             0.00094101,             0.00094101,             0.00094101
                     19,                 1.4163,                 1.4328,                0.78091,                 0.6316,                0.38198,                0.43632,                0.14269,                  1.513,                 2.8955,                0.78721,             0.00096426,             0.00096426,             0.00096426
                     20,                 1.3556,                 1.3373,                0.75854,                0.72584,                0.25378,                0.52155,                0.17384,                 1.4986,                 2.5784,                0.79717,             0.00098434,             0.00098434,             0.00098434
                     21,                 1.3734,                 1.3598,                0.75995,                0.82604,                0.27202,                0.52454,                0.19428,                  1.474,                 2.5936,                0.79737,              0.0010012,              0.0010012,              0.0010012
                     22,                 1.3595,                 1.3267,                0.75962,                0.73709,                0.23243,                 0.4306,                 0.1452,                 1.4845,                 2.6331,                 0.7877,               0.001015,               0.001015,               0.001015
                     23,                 1.3879,                 1.3475,                0.76727,                0.65898,                0.52591,                0.57302,                0.20524,                 1.4873,                 2.1099,                0.79046,              0.0010255,              0.0010255,              0.0010255
                     24,                 1.4088,                 1.3169,                0.77071,                0.74678,                0.54145,                0.62694,                0.23609,                 1.4698,                 1.9957,                0.79781,              0.0010329,              0.0010329,              0.0010329
                     25,                 1.4188,                 1.3074,                0.77549,                0.68058,                0.55959,                0.59912,                0.20211,                 1.5402,                 2.0441,                0.80771,              0.0010371,              0.0010371,              0.0010371
                     26,                 1.4099,                 1.2538,                 0.7878,                0.80456,                0.62694,                0.71292,                0.26838,                 1.4611,                 1.7881,                 0.8014,              0.0010079,              0.0010079,              0.0010079
                     27,                 1.3868,                 1.2737,                0.76468,                0.73395,                0.63472,                0.66478,                0.24497,                 1.4579,                 1.7957,                0.80058,             0.00096821,             0.00096821,             0.00096821
                     28,                 1.2833,                 1.1595,                0.75148,                 0.7364,                0.63731,                0.66524,                0.24697,                 1.4486,                 1.5839,                0.78258,             0.00092852,             0.00092852,             0.00092852
                     29,                 1.3104,                 1.2571,                0.74822,                0.68961,                0.60437,                0.63148,                0.23089,                 1.4787,                 1.6606,                0.79142,             0.00088884,             0.00088884,             0.00088884
                     30,                 1.3454,                 1.1934,                0.75484,                0.69653,                0.65026,                0.68736,                0.26153,                 1.4419,                 1.5141,                0.78283,             0.00084915,             0.00084915,             0.00084915
                     31,                 1.2672,                 1.1659,                0.74414,                0.75316,                0.60881,                0.69779,                0.26543,                 1.4642,                 1.4737,                0.79163,             0.00080947,             0.00080947,             0.00080947
