                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7003,                 3.4462,                 1.1893,                 0.0019,                0.60957,                0.00283,                 0.0016,                  1.051,                 2.8799,                0.91305,                      0,                      0,                      0
                      2,                 1.6486,                 3.4341,                 1.1689,                0.00187,                 0.6034,                0.00266,                0.00142,                 1.0534,                 2.8766,                0.91286,              1.656e-05,              1.656e-05,              1.656e-05
                      3,                 1.6664,                 3.4345,                 1.1824,                 0.0018,                0.59105,                0.00248,                0.00138,                 1.0572,                 2.8767,                0.91348,             3.2901e-05,             3.2901e-05,             3.2901e-05
                      4,                 1.6584,                 3.4411,                 1.1861,                0.00161,                0.56019,                0.00251,                0.00141,                 1.0596,                 2.8752,                0.91448,             4.9022e-05,             4.9022e-05,             4.9022e-05
                      5,                 1.5285,                 3.3176,                 1.1495,                0.00165,                0.56636,                0.00252,                0.00145,                 1.0623,                 2.8748,                0.91446,             6.4923e-05,             6.4923e-05,             6.4923e-05
                      6,                 1.6517,                 3.4666,                  1.204,                0.00162,                0.61034,                0.00354,                0.00163,                 1.0657,                 2.8765,                0.91531,             8.0605e-05,             8.0605e-05,             8.0605e-05
                      7,                 1.5956,                  3.308,                 1.1971,                0.00142,                0.52932,                0.00303,                0.00135,                 1.0696,                 2.8777,                 0.9161,             9.6067e-05,             9.6067e-05,             9.6067e-05
                      8,                 1.6231,                 3.4698,                 1.1713,                0.00139,                0.52315,                0.00302,                0.00127,                 1.0721,                 2.8783,                 0.9172,             0.00011131,             0.00011131,             0.00011131
                      9,                 1.5752,                 3.3827,                 1.1865,                0.00272,                0.83333,                0.06917,                0.02143,                 1.1401,                 2.8802,                0.90297,             0.00012633,             0.00012633,             0.00012633
                     10,                 1.3814,                 3.1179,                 1.0332,                0.00266,                0.82099,                0.06993,                0.02789,                 1.1396,                 2.8822,                0.90247,             0.00014114,             0.00014114,             0.00014114
                     11,                 1.3884,                 3.1168,                 1.0482,                0.00358,                0.95679,                0.13384,                0.08414,                  1.195,                  2.868,                0.90261,             0.00015572,             0.00015572,             0.00015572
                     12,                 1.3869,                 2.8938,                0.99701,                0.00387,                0.97531,                0.10635,                0.04229,                 1.1717,                 2.8405,                0.89577,             0.00017008,             0.00017008,             0.00017008
                     13,                 1.3315,                 2.6402,                 0.9678,                0.00404,                0.98765,                0.04222,                0.01725,                 1.1783,                 2.8104,                0.89788,             0.00018423,             0.00018423,             0.00018423
                     14,                 1.3596,                 2.2426,                0.95714,                0.00422,                0.99383,                0.17578,                0.06998,                 1.1355,                  2.741,                0.89263,             0.00019815,             0.00019815,             0.00019815
                     15,                 1.3061,                 2.0526,                0.93102,                0.00428,                0.98765,                0.23182,                0.13465,                 1.0715,                 2.6752,                0.88858,             0.00021186,             0.00021186,             0.00021186
                     16,                 1.2199,                  1.645,                0.90778,                0.00435,                0.99383,                0.24017,                0.10697,                 1.0086,                  2.608,                0.88317,             0.00022534,             0.00022534,             0.00022534
                     17,                  1.239,                 1.5293,                0.94878,                0.00434,                0.99383,                0.28093,                0.11809,                0.99855,                 2.5548,                0.89037,             0.00023861,             0.00023861,             0.00023861
                     18,                 1.1854,                 1.3886,                0.93396,                0.00439,                0.99383,                0.31368,                0.13577,                  1.023,                 2.5321,                 0.8962,             0.00025165,             0.00025165,             0.00025165
                     19,                 1.1824,                 1.3607,                0.91984,                0.00439,                0.99383,                0.34772,                0.15901,                 1.0653,                 2.5454,                0.90491,             0.00026448,             0.00026448,             0.00026448
                     20,                 1.1982,                 1.3681,                0.93818,                0.00437,                0.99383,                0.34005,                 0.1313,                 1.0898,                 2.5486,                0.90353,             0.00027709,             0.00027709,             0.00027709
                     21,                 1.1394,                 1.3413,                0.91739,                0.00436,                0.99383,                0.33517,                0.11926,                   1.08,                 2.5312,                0.89766,             0.00028947,             0.00028947,             0.00028947
                     22,                 1.0963,                 1.3441,                0.93588,                 0.0044,                      1,                0.33501,                0.11244,                 1.0561,                 2.4996,                0.89118,             0.00030164,             0.00030164,             0.00030164
                     23,                 1.0747,                 1.2485,                0.91896,                0.00443,                      1,                0.31745,                0.08483,                 1.0501,                 2.4681,                0.89416,             0.00031359,             0.00031359,             0.00031359
                     24,                 1.0974,                 1.1453,                0.94231,                0.00453,                      1,                 0.3058,                0.08091,                 1.0557,                 2.4462,                0.89498,             0.00032532,             0.00032532,             0.00032532
                     25,                 1.0288,                  1.074,                0.91203,                0.00455,                0.99383,                0.33586,                0.15601,                 1.1158,                 2.4547,                0.90556,             0.00033683,             0.00033683,             0.00033683
                     26,                 1.0534,                 1.1122,                0.91912,                0.00456,                0.99383,                0.33418,                 0.1667,                 1.1138,                 2.4676,                0.90836,             0.00034812,             0.00034812,             0.00034812
                     27,                 1.0116,                 1.0437,                0.90971,                0.00457,                0.99383,                0.33382,                0.16234,                 1.0698,                 2.4703,                 0.9036,             0.00035919,             0.00035919,             0.00035919
                     28,                  1.038,                 1.1112,                0.89638,                0.00452,                0.99383,                 0.3093,                0.14536,                 1.0788,                 2.4882,                0.90947,             0.00037004,             0.00037004,             0.00037004
                     29,                 1.0379,                0.96729,                0.90133,                0.00451,                0.99383,                0.23372,                0.10873,                 1.1043,                 2.4916,                0.91298,             0.00038067,             0.00038067,             0.00038067
                     30,                 1.0347,                0.99457,                0.88739,                0.00457,                0.99383,                0.08877,                0.04185,                 1.0907,                 2.4821,                0.91016,             0.00039108,             0.00039108,             0.00039108
                     31,                 1.0021,                0.95208,                0.88698,                0.00462,                0.99383,                0.02651,                0.01274,                 1.1175,                 2.4784,                0.91439,             0.00040127,             0.00040127,             0.00040127
                     32,                 1.0172,                0.92918,                0.89031,                0.00463,                0.98765,                0.02393,                0.01149,                 1.1017,                 2.4672,                0.91001,             0.00041124,             0.00041124,             0.00041124
                     33,                 1.0229,                0.94923,                0.89363,                0.00469,                0.98765,                0.02293,                0.01178,                  1.007,                 2.4492,                0.89311,             0.00042099,             0.00042099,             0.00042099
                     34,                0.96938,                 0.9145,                0.89718,                0.00469,                0.98148,                0.02286,                0.01067,                 1.0388,                 2.4839,                 0.8923,             0.00043052,             0.00043052,             0.00043052
                     35,                 1.0102,                0.93091,                0.89936,                0.00463,                0.96914,                0.02153,                 0.0089,                 1.0929,                 2.5336,                0.90765,             0.00043983,             0.00043983,             0.00043983
                     36,                0.99818,                0.92054,                 0.8972,                0.00482,                0.98765,                0.02297,                   0.01,                 1.0552,                  2.527,                0.89969,             0.00044893,             0.00044893,             0.00044893
                     37,                 0.9219,                0.84134,                 0.8803,                0.00478,                0.98765,                 0.0225,                0.01147,                  1.013,                 2.4653,                0.89225,              0.0004578,              0.0004578,              0.0004578
