                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.6228,                 4.3134,                 1.5659,                 0.0017,                0.10652,                 0.0012,                0.00051,                 2.2285,                 4.0107,                 1.3783,              1.667e-05,              1.667e-05,              1.667e-05
                      2,                 2.4634,                 4.2457,                  1.502,                0.00171,                0.10435,                0.00119,                0.00051,                 2.2281,                 4.0111,                 1.3813,              4.968e-05,              4.968e-05,              4.968e-05
                      3,                  2.509,                 4.2052,                 1.5273,                0.00165,                0.09783,                0.00116,                 0.0005,                 2.2192,                 4.0096,                 1.3846,              8.225e-05,              8.225e-05,              8.225e-05
                      4,                 2.5041,                 4.2894,                 1.5211,                0.00289,                0.16522,                0.00279,                0.00122,                  2.208,                 3.9391,                  1.305,             0.00011438,             0.00011438,             0.00011438
                      5,                 2.3372,                 3.8644,                 1.3526,                0.00443,                0.23913,                0.00668,                0.00216,                 2.3936,                 3.8729,                 1.2503,             0.00014607,             0.00014607,             0.00014607
                      6,                 2.3802,                 3.4555,                  1.234,                0.00575,                0.27609,                0.03821,                0.01191,                 2.1885,                 3.7675,                  1.174,             0.00017732,             0.00017732,             0.00017732
                      7,                 2.2534,                 2.9167,                 1.2071,                0.00611,                0.28478,                0.07277,                0.02238,                 2.0281,                 3.6404,                 1.1567,             0.00020813,             0.00020813,             0.00020813
                      8,                  2.185,                 2.4339,                 1.1629,                0.00573,                0.26739,                0.08297,                0.02478,                 2.0031,                 3.5646,                 1.1518,              0.0002385,              0.0002385,              0.0002385
                      9,                 2.1103,                 2.1668,                 1.1656,                 0.0057,                0.24348,                0.06699,                0.02296,                 1.9311,                 3.5541,                  1.177,             0.00026843,             0.00026843,             0.00026843
                     10,                 2.0661,                  2.022,                 1.1929,                 0.0056,                0.21739,                0.06368,                 0.0266,                 1.8611,                 3.5437,                 1.1729,             0.00029792,             0.00029792,             0.00029792
                     11,                 1.9799,                 1.9058,                 1.1781,                0.00648,                0.23261,                0.06443,                0.01981,                 1.8334,                 3.5223,                 1.1564,             0.00032697,             0.00032697,             0.00032697
                     12,                 1.9282,                 1.8459,                 1.1573,                0.00653,                0.23043,                0.04798,                0.01325,                 1.8705,                 3.5229,                 1.1833,             0.00035557,             0.00035557,             0.00035557
                     13,                 1.9338,                 1.7578,                 1.1758,                0.00612,                 0.2087,                0.03584,                0.01162,                 1.8501,                 3.5615,                 1.1768,             0.00038374,             0.00038374,             0.00038374
                     14,                 1.9404,                 1.7009,                  1.155,                0.00665,                0.22182,                0.02435,                0.00791,                 1.9163,                 3.5829,                  1.188,             0.00041147,             0.00041147,             0.00041147
                     15,                 1.8494,                 1.6935,                 1.1207,                  0.007,                0.23486,                 0.0197,                0.00644,                 1.9053,                 3.6182,                  1.197,             0.00043876,             0.00043876,             0.00043876
                     16,                 1.8621,                 1.6295,                 1.1316,                0.00728,                 0.2566,                0.02019,                0.00647,                 1.8634,                 3.5899,                 1.1687,             0.00046561,             0.00046561,             0.00046561
                     17,                 1.8634,                 1.5379,                 1.1036,                0.00803,                0.26747,                0.02413,                0.01079,                 1.8335,                 3.4981,                 1.1549,             0.00049202,             0.00049202,             0.00049202
                     18,                 1.8343,                 1.5204,                  1.117,                0.00789,                0.28276,                0.01288,                 0.0057,                 1.8398,                 3.4838,                 1.1469,             0.00051799,             0.00051799,             0.00051799
                     19,                 1.8715,                 1.5449,                 1.1209,                0.00843,                0.33741,                0.01186,                0.00527,                 1.8412,                 3.4633,                 1.1341,             0.00054352,             0.00054352,             0.00054352
