                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.6129,                 4.2759,                 1.5803,                 0.0017,                0.10652,                0.00121,                0.00051,                 2.2269,                 4.0087,                 1.3785,              1.667e-05,              1.667e-05,              1.667e-05
                      2,                 2.4752,                 4.2414,                 1.5299,                0.00175,                0.10652,                0.00121,                0.00051,                 2.2283,                   4.01,                 1.3813,             4.9515e-05,             4.9515e-05,             4.9515e-05
                      3,                  2.508,                 4.2522,                  1.543,                0.00162,                0.09565,                0.00112,                0.00049,                 2.2215,                 4.0093,                 1.3841,               8.17e-05,               8.17e-05,               8.17e-05
                      4,                 2.5351,                 4.2425,                 1.5446,                0.00323,                0.18478,                0.00333,                0.00135,                 2.2366,                 3.9276,                 1.2858,             0.00011322,             0.00011322,             0.00011322
                      5,                  2.316,                 3.8809,                 1.3369,                0.00384,                 0.2087,                0.00731,                0.00254,                 2.4644,                 3.9258,                 1.2762,             0.00014409,             0.00014409,             0.00014409
                      6,                 2.3266,                 3.4303,                 1.2244,                0.00528,                0.26304,                0.03219,                0.01051,                 2.3195,                 3.7874,                 1.2284,             0.00017429,             0.00017429,             0.00017429
                      7,                 2.2683,                 2.8769,                 1.1871,                0.00578,                0.28261,                0.04529,                0.01133,                 2.1391,                 3.6388,                  1.186,             0.00020384,             0.00020384,             0.00020384
                      8,                 2.2361,                 2.4533,                 1.1668,                 0.0058,                0.28696,                0.06507,                0.02066,                 2.0455,                 3.5411,                 1.1504,             0.00023272,             0.00023272,             0.00023272
                      9,                 2.1193,                 2.1678,                 1.1566,                0.00578,                0.27609,                0.07341,                0.02162,                 1.9127,                 3.4808,                 1.1297,             0.00026095,             0.00026095,             0.00026095
                     10,                 2.0131,                 1.9706,                  1.155,                0.00647,                0.28696,                0.06227,                0.01579,                 1.8308,                 3.4606,                 1.1187,             0.00028851,             0.00028851,             0.00028851
                     11,                 2.0165,                 1.9283,                 1.1533,                0.00717,                0.29348,                0.05845,                0.01424,                 1.8367,                 3.4548,                  1.121,             0.00031541,             0.00031541,             0.00031541
                     12,                 1.9673,                 1.9112,                 1.1373,                0.00761,                0.29565,                0.05679,                 0.0176,                 1.8345,                 3.4211,                 1.1261,             0.00034166,             0.00034166,             0.00034166
                     13,                 1.9018,                 1.7981,                 1.1525,                0.00842,                 0.2913,                0.06353,                0.01987,                 1.8137,                 3.4079,                 1.1209,             0.00036724,             0.00036724,             0.00036724
                     14,                  1.867,                  1.706,                 1.1308,                0.00934,                0.30442,                0.08769,                0.03211,                 1.9078,                 3.4117,                 1.1333,             0.00039216,             0.00039216,             0.00039216
                     15,                 1.8174,                 1.6642,                 1.1256,                0.00946,                 0.2979,                0.08474,                0.03206,                 1.8081,                  3.348,                 1.1194,             0.00041643,             0.00041643,             0.00041643
                     16,                 1.9111,                 1.6421,                 1.1324,                 0.0103,                0.31095,                0.08073,                 0.0255,                 1.7565,                 3.3452,                 1.1056,             0.00044003,             0.00044003,             0.00044003
